SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
08000025,8,2.5,6.75,-1,-1,-1,-1,3.45,4.35,-1,-1,-1,-1,-1,17.05
08000026,8,9,8.5,5.25,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.25
08000027,8,2.75,7,4,-1,-1,-1,-1,7.75,-1,-1,-1,-1,-1,21.5
08000028,8,3.85,8,-1,-1,-1,-1,8.25,6.25,-1,-1,-1,-1,-1,26.35
08000029,8,6,8,5,-1,-1,-1,-1,8.75,-1,-1,-1,-1,-1,27.75
08000030,8,4.75,8.25,-1,-1,-1,-1,-1,7.5,-1,-1,-1,-1,7.5,28
08000031,8,6.25,6.75,-1,-1,5.5,6.75,-1,-1,-1,-1,-1,-1,-1,25.25
08000032,8,3.5,7,-1,-1,-1,-1,6.5,-1,-1,-1,-1,-1,8,25
08000033,8,4.25,8,-1,-1,-1,-1,-1,8.25,-1,-1,-1,-1,8.25,28.75
08000034,8,3.75,5.5,4.25,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.75
08000035,8,3,7.5,-1,-1,-1,-1,5.75,-1,-1,-1,-1,-1,8,24.25
08000036,8,6.25,7,-1,6.25,6.1,-1,-1,-1,-1,-1,-1,-1,-1,25.6
08000037,8,3.5,6.75,-1,-1,-1,-1,3.5,5.75,-1,-1,-1,-1,-1,19.5
08000038,8,2.85,8.25,-1,-1,-1,-1,5.85,-1,-1,-1,-1,-1,8.25,25.2
08000039,8,4.75,8.5,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.25,28.25
08000040,8,3.5,7.5,5.75,6.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.1
08000041,8,3.5,7.5,4.5,-1,-1,-1,6.85,-1,-1,-1,-1,-1,-1,22.35
08000042,8,3.25,8,-1,-1,-1,-1,7,8.5,-1,-1,-1,-1,-1,26.75
08000043,8,5.25,8,-1,-1,-1,-1,8.5,9.75,-1,-1,-1,-1,-1,31.5
08000044,8,4.75,7.75,-1,-1,4.1,5.75,-1,-1,-1,-1,-1,-1,-1,22.35
08000045,8,3.35,6,-1,-1,-1,3.1,4.5,-1,-1,-1,-1,-1,-1,16.95
08000046,8,7.75,9,6.75,8.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.25
08000047,8,3.2,7.5,-1,-1,-1,-1,5.85,-1,-1,-1,-1,-1,7.75,24.3
08000048,8,4.85,8.75,4.75,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.85
08000049,8,2.25,7,-1,-1,-1,-1,-1,7.5,-1,-1,-1,-1,8.75,25.5
08000050,8,3,7,-1,-1,-1,-1,5.75,5,-1,-1,-1,-1,-1,20.75
08000051,8,9,6.75,-1,10,9.25,-1,-1,-1,-1,-1,-1,-1,-1,35
08000052,8,2.35,6,-1,-1,-1,-1,3.85,5.25,-1,-1,-1,-1,-1,17.45
08000053,8,3.1,7.75,-1,-1,-1,-1,-1,6.5,-1,-1,-1,-1,8.25,25.6
08000054,8,2.75,6.5,-1,-1,-1,-1,-1,6.6,-1,-1,-1,-1,7.75,23.6
08000055,8,3.2,6,-1,-1,-1,-1,5.85,5.75,-1,-1,-1,-1,-1,20.8
08000056,8,6.75,7,-1,5.75,4.35,-1,-1,-1,-1,-1,-1,-1,-1,23.85
08000057,8,1.6,1.75,-1,-1,-1,-1,5,4.5,-1,-1,-1,-1,-1,12.85
08000058,8,4,5.5,-1,-1,-1,5,5.25,-1,-1,-1,-1,-1,-1,19.75
08000059,8,4,7.75,-1,-1,-1,-1,-1,7.75,-1,-1,-1,-1,8.25,27.75
08000060,8,3.25,3,-1,-1,-1,-1,4.75,2.85,-1,-1,-1,-1,-1,13.85
08000061,8,4.25,8,-1,-1,-1,-1,9.25,9.25,-1,-1,-1,-1,-1,30.75
08000062,8,6.85,8.5,-1,8.75,6.5,-1,-1,-1,-1,-1,-1,-1,-1,30.6
08000063,8,4.1,7,-1,-1,-1,-1,6.35,7.5,-1,-1,-1,-1,-1,24.95
08000064,8,4.85,8.25,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,7.6,28.7
08000065,8,5.35,8.5,4,6.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.45
08000066,8,4.1,8.25,-1,-1,-1,-1,-1,7.5,-1,-1,-1,-1,7.75,27.6
08000067,8,6.25,8,4.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.5,27
08000068,8,2.85,7.5,-1,-1,-1,-1,6.25,-1,-1,-1,-1,-1,7.25,23.85
08000069,8,4,6.75,-1,-1,5.75,7.1,-1,-1,-1,-1,-1,-1,-1,23.6
08000070,8,5.5,8.5,5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.25
08000071,8,3.6,6,-1,-1,4.35,3.2,-1,-1,-1,-1,-1,-1,-1,17.15
08000072,8,6.25,8.75,-1,8,5.25,-1,-1,-1,-1,-1,-1,-1,-1,28.25
08000073,8,3.75,8.75,-1,-1,-1,-1,7.85,8.5,-1,-1,-1,-1,-1,28.85
08000074,8,6.1,7.25,-1,-1,6.25,7.75,-1,-1,-1,-1,-1,-1,-1,27.35
08000075,8,2.85,5.5,-1,-1,-1,-1,3.85,3.1,-1,-1,-1,-1,-1,15.3
08000076,8,4.5,5,-1,-1,-1,-1,3.85,5.35,-1,-1,-1,-1,-1,18.7
08000077,8,5.25,7.25,-1,-1,3,5.1,-1,-1,-1,-1,-1,-1,-1,20.6
08000078,8,2.7,4.25,-1,-1,-1,-1,5.75,7.75,-1,-1,-1,-1,-1,20.45
08000079,8,4.25,6,-1,-1,-1,-1,-1,7.75,-1,-1,-1,-1,7.25,25.25
08000080,8,3.35,6,-1,-1,4.35,4.85,-1,-1,-1,-1,-1,-1,-1,18.55
08000081,8,3.35,6,-1,-1,-1,-1,-1,5.85,-1,-1,-1,-1,8,23.2
08000082,8,4.35,7.25,3.25,5.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.05
08000083,8,5.6,9,5.25,-1,3.85,-1,-1,-1,-1,-1,-1,-1,-1,23.7
08000084,8,3.85,7.5,-1,-1,5.5,6.25,-1,-1,-1,-1,-1,-1,-1,23.1
08000085,8,7.5,7,-1,8.35,9,-1,-1,-1,-1,-1,-1,-1,-1,31.85
08000086,8,8,8,6,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.25
08000087,8,4.35,5.75,-1,-1,-1,-1,6.25,6.6,-1,-1,-1,-1,-1,22.95
08000088,8,3.5,6,-1,-1,-1,-1,7,8.25,-1,-1,-1,-1,-1,24.75
08000089,8,5.35,6.25,-1,-1,-1,4.6,7.5,-1,-1,-1,-1,-1,-1,23.7
08000090,8,6.25,7.5,-1,-1,-1,6.25,8.5,-1,-1,-1,-1,-1,-1,28.5
08000091,8,6,8.5,-1,-1,-1,-1,8.5,9.5,-1,-1,-1,-1,-1,32.5
08000092,8,6.25,7.75,4.25,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
08000093,8,6.25,6.25,-1,9.5,7.25,-1,-1,-1,-1,-1,-1,-1,-1,29.25
08000094,8,8.75,6.5,-1,10,8.5,-1,-1,-1,-1,-1,-1,-1,-1,33.75
08000095,8,4,6,-1,-1,-1,5.35,8.25,-1,-1,-1,-1,-1,-1,23.6
08000096,8,4.35,6.25,-1,-1,-1,-1,-1,8.75,-1,-1,-1,-1,9.25,28.6
08000097,8,2.7,7.25,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,8.25,25.2
08000098,8,4.5,8,-1,7,-1,-1,8.25,-1,-1,-1,-1,-1,-1,27.75
08000099,8,4.5,5.25,-1,-1,-1,-1,7.75,8,-1,-1,-1,-1,-1,25.5
08000100,8,7.5,6.5,-1,-1,9.25,8.25,-1,-1,-1,-1,-1,-1,-1,31.5
08000101,8,6.75,7.25,-1,8.5,6.5,-1,-1,-1,-1,-1,-1,-1,-1,29
08000102,8,7,7.25,-1,8.75,8.25,-1,-1,-1,-1,-1,-1,-1,-1,31.25
08000103,8,4.1,6.75,-1,-1,-1,-1,7.5,7.75,-1,-1,-1,-1,-1,26.1
08000104,8,7.5,8.5,5.25,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,30.25
08000105,8,3,5.5,-1,-1,-1,-1,-1,3.5,-1,-1,-1,-1,5.5,17.5
08000106,8,6.6,6.5,-1,8.35,7,-1,-1,-1,-1,-1,-1,-1,-1,28.45
08000107,8,5,8.5,-1,-1,-1,-1,7.75,-1,-1,-1,-1,-1,8.75,30
08000108,8,4.5,7,3.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.5,24.75
08000109,8,6.5,8,2.75,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,25.75
08000110,8,3.45,7.5,-1,-1,-1,-1,-1,6.85,-1,-1,-1,-1,6.1,23.9
08000111,8,4.25,8.5,-1,-1,-1,-1,8.75,9.25,-1,-1,-1,-1,-1,30.75
08000112,8,5.6,8.5,-1,-1,6,7,-1,-1,-1,-1,-1,-1,-1,27.1
08000113,8,2.1,7.75,-1,-1,-1,-1,-1,7.25,-1,-1,-1,-1,9.25,26.35
08000114,8,4.5,6.5,-1,6.25,-1,6.25,-1,-1,-1,-1,-1,-1,-1,23.5
08000115,8,3.1,8.25,-1,-1,-1,-1,7,9.75,-1,-1,-1,-1,-1,28.1
08000116,8,6.25,5.5,-1,7,4.75,-1,-1,-1,-1,-1,-1,-1,-1,23.5
08000117,8,5.25,6.5,-1,6,4.5,-1,-1,-1,-1,-1,-1,-1,-1,22.25
08000118,8,4.25,8,-1,-1,-1,4.6,8.25,-1,-1,-1,-1,-1,-1,25.1
08000119,8,2.8,6.5,-1,-1,-1,-1,4.2,4.75,-1,-1,-1,-1,-1,18.25
08000120,8,3.5,7,-1,-1,-1,-1,4.6,5,-1,-1,-1,-1,-1,20.1
08000121,8,5.25,6,-1,-1,4.75,6.25,-1,-1,-1,-1,-1,-1,-1,22.25
08000122,8,2.1,6.75,-1,-1,-1,-1,4.6,-1,-1,-1,-1,-1,5.5,18.95
08000123,8,2.2,6.25,-1,-1,-1,-1,4.75,7,-1,-1,-1,-1,-1,20.2
08000124,8,7,7,-1,-1,8.5,7.5,-1,-1,-1,-1,-1,-1,-1,30
08000125,8,8.75,6.25,-1,9.5,9,-1,-1,-1,-1,-1,-1,-1,-1,33.5
08000126,8,5.25,6,5,5.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.75
08000127,8,5.5,6.83,-1,-1,4.5,5.2,-1,-1,-1,-1,-1,-1,-1,22.03
08000128,8,5.1,5.58,-1,7.5,4.35,-1,-1,-1,-1,-1,-1,-1,-1,22.53
08000129,8,2.25,7.5,-1,-1,-1,3.5,6.75,-1,-1,-1,-1,-1,-1,20
08000130,8,3.75,7.5,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,8.5,26.75
08000131,8,2.25,7.25,-1,-1,-1,-1,4.6,5.35,-1,-1,-1,-1,-1,19.45
08000132,8,4.5,7.5,4,-1,-1,-1,7.5,-1,-1,-1,-1,-1,-1,23.5
08000133,8,2.1,5.5,-1,-1,-1,-1,7,6.25,-1,-1,-1,-1,-1,20.85
08000134,8,2.1,6,-1,-1,-1,-1,5.5,-1,-1,-1,-1,-1,6.75,20.35
08000135,8,9,7,6,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.5
08000136,8,4.25,8.5,-1,-1,5,6,-1,-1,-1,-1,-1,-1,-1,23.75
08000137,8,7.25,7,-1,4.35,5.5,-1,-1,-1,-1,-1,-1,-1,-1,24.1
08000138,8,2.35,6.5,-1,-1,-1,-1,-1,5.85,-1,-1,-1,-1,5.85,20.55
08000139,8,7,4.75,-1,7.25,6.5,-1,-1,-1,-1,-1,-1,-1,-1,25.5
08000140,8,5,7.83,-1,5.35,6.25,-1,-1,-1,-1,-1,-1,-1,-1,24.43
08000141,8,5.75,8.5,-1,-1,-1,-1,8,10,-1,-1,-1,-1,-1,32.25
08000142,8,6,8.25,-1,-1,-1,-1,8.75,9.75,-1,-1,-1,-1,-1,32.75
08000143,8,5.25,5.75,-1,-1,-1,3.6,5,-1,-1,-1,-1,-1,-1,19.6
08000144,8,4.35,7.5,-1,-1,-1,-1,-1,4.6,-1,-1,-1,-1,6.75,23.2
08000145,8,6.5,8.25,7.25,-1,-1,-1,-1,8.5,-1,-1,-1,-1,-1,30.5
08000146,8,2.6,7.5,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,8.25,25.35
08000147,8,5.1,6.25,-1,-1,-1,4.25,6.75,-1,-1,-1,-1,-1,-1,22.35
08000148,8,4.5,6.75,-1,-1,5.1,6,-1,-1,-1,-1,-1,-1,-1,22.35
08000149,8,4.1,6.5,-1,-1,4,6.25,-1,-1,-1,-1,-1,-1,-1,20.85
08000150,8,5.75,7.25,-1,-1,-1,-1,9,9.25,-1,-1,-1,-1,-1,31.25
08000151,8,3.85,6.5,-1,-1,-1,-1,5,4.85,-1,-1,-1,-1,-1,20.2
08000152,8,4.6,6.75,-1,-1,-1,-1,7,7,-1,-1,-1,-1,-1,25.35
08000153,8,6.75,7.25,-1,6.45,7,-1,-1,-1,-1,-1,-1,-1,-1,27.45
08000154,8,1.95,6,-1,-1,-1,4.35,5,-1,-1,-1,-1,-1,-1,17.3
08000155,8,5,7.75,-1,-1,-1,4.35,7.75,-1,-1,-1,-1,-1,-1,24.85
08000156,8,5.25,8.5,5.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,26.75
08000157,8,6.25,7.75,-1,8,7,-1,-1,-1,-1,-1,-1,-1,-1,29
08000158,8,3.25,7.25,-1,-1,-1,-1,9,8.75,-1,-1,-1,-1,-1,28.25
08000159,8,4,6.75,-1,-1,-1,-1,-1,6.1,-1,-1,-1,-1,7,23.85
08000160,8,5,8.25,3.25,5.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.85
08000161,8,4.75,9,-1,-1,-1,-1,9.25,10,-1,-1,-1,-1,-1,33
08000162,8,6.5,7,-1,7.6,6.25,-1,-1,-1,-1,-1,-1,-1,-1,27.35
08000163,8,3.25,8.75,-1,-1,-1,-1,7.5,-1,-1,-1,-1,-1,8.5,28
08000164,8,3.75,7.25,-1,-1,-1,-1,-1,7.75,-1,-1,-1,-1,9,27.75
08000165,8,3,7.75,-1,-1,-1,-1,7,6,-1,-1,-1,-1,-1,23.75
08000166,8,3.85,9.25,-1,-1,-1,-1,8,8.75,-1,-1,-1,-1,-1,29.85
08000167,8,5.25,7.25,-1,-1,-1,-1,8.5,-1,-1,-1,-1,-1,7.25,28.25
08000168,8,4.5,8.25,-1,-1,-1,-1,6.6,7.85,-1,-1,-1,-1,-1,27.2
08000169,8,1.2,5.75,-1,-1,-1,-1,3.6,7,-1,-1,-1,-1,-1,17.55
08000170,8,4.75,7.25,-1,-1,-1,-1,8.75,9,-1,-1,-1,-1,-1,29.75
08000171,8,2.85,7.75,-1,-1,-1,-1,5.95,7.75,-1,-1,-1,-1,-1,24.3
08000172,8,3.6,6.25,-1,5.35,4,-1,-1,-1,-1,-1,-1,-1,-1,19.2
08000173,8,7,7,-1,-1,-1,-1,9.25,9.25,-1,-1,-1,-1,-1,32.5
08000174,8,2.85,7.25,-1,-1,-1,-1,8,7.25,-1,-1,-1,-1,-1,25.35
08000175,8,7.25,6,-1,7.5,5.1,-1,-1,-1,-1,-1,-1,-1,-1,25.85
08000176,8,5.75,7.5,-1,8,4.85,-1,-1,-1,-1,-1,-1,-1,-1,26.1
08000177,8,5.75,6.5,3.75,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.2
08000178,8,6,8.5,5.5,-1,4.75,-1,-1,-1,-1,-1,-1,-1,-1,24.75
08000179,8,4.5,6.67,-1,-1,-1,-1,8.25,9,-1,-1,-1,-1,-1,28.42
08000180,8,3.5,5,-1,-1,-1,-1,4.25,3.1,-1,-1,-1,-1,-1,15.85
08000181,8,5.25,4,-1,-1,4.25,6.25,-1,-1,-1,-1,-1,-1,-1,19.75
08000182,8,1.95,6.5,-1,-1,-1,-1,4.6,4.6,-1,-1,-1,-1,-1,17.65
08000183,8,7.1,8.25,-1,7.75,6,-1,-1,-1,-1,-1,-1,-1,-1,29.1
08000184,8,4,7.75,-1,-1,-1,-1,8.5,8.35,-1,-1,-1,-1,-1,28.6
08000185,8,2.7,6,-1,-1,-1,-1,6.25,6.25,-1,-1,-1,-1,-1,21.2
08000186,8,6.5,6,-1,8,5.5,-1,-1,-1,-1,-1,-1,-1,-1,26
08000187,8,9,8,6.75,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.25
08000188,8,2.2,6.5,5,-1,-1,-1,-1,6.6,-1,-1,-1,-1,-1,20.3
08000189,8,3.1,5,-1,-1,-1,-1,-1,8.25,-1,-1,-1,-1,7.5,23.85
08000190,8,3.6,7,-1,-1,-1,-1,-1,7.25,-1,-1,-1,-1,7.75,25.6
08000191,8,4.25,6.5,-1,-1,-1,3.35,5.1,-1,-1,-1,-1,-1,-1,19.2
08000192,8,3.6,6.5,-1,-1,-1,-1,-1,8.5,-1,-1,-1,-1,7.5,26.1
08000193,8,2.85,7,-1,-1,-1,-1,6.5,6.35,-1,-1,-1,-1,-1,22.7
08000194,8,1.85,6.25,-1,-1,-1,-1,3.95,4,-1,-1,-1,-1,-1,16.05
08000195,8,7.75,8,-1,8.25,6.75,-1,-1,-1,-1,-1,-1,-1,-1,30.75
08000196,8,5,8,2.5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.5
08000197,8,7.25,7,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.25
08000198,8,3.85,6.25,3.5,-1,-1,-1,6.6,-1,-1,-1,-1,-1,-1,20.2
08000199,8,3.6,8,5.5,-1,-1,-1,5.35,-1,-1,-1,-1,-1,-1,22.45
08000200,8,5.5,8.5,-1,-1,-1,-1,7.75,-1,-1,-1,-1,-1,8.35,30.1
08000201,8,4.75,7.75,-1,-1,-1,-1,7.5,8.25,-1,-1,-1,-1,-1,28.25
08000202,8,6.25,8,4.75,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,27
08000203,8,3.25,8.75,-1,-1,-1,-1,9.25,9.5,-1,-1,-1,-1,-1,30.75
08000204,8,2.35,6.5,-1,-1,-1,-1,-1,6.75,-1,-1,-1,-1,7.75,23.35
08000205,8,8,7.75,-1,-1,8,8.25,-1,-1,-1,-1,-1,-1,-1,32
08000206,8,4.25,7.5,4.25,-1,-1,-1,7.5,-1,-1,-1,-1,-1,-1,23.5
08000207,8,4.35,8.25,-1,-1,-1,-1,6.5,-1,-1,-1,-1,-1,6.75,25.85
08000208,8,5.1,7.75,-1,-1,4.1,5.25,-1,-1,-1,-1,-1,-1,-1,22.2
08000209,8,4.75,7,-1,-1,-1,4.45,8,-1,-1,-1,-1,-1,-1,24.2
08000210,8,2.95,6.75,-1,-1,-1,-1,4.5,6,-1,-1,-1,-1,-1,20.2
08000211,8,6.25,7.5,5.5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.25
08000212,8,3.25,4.5,-1,-1,-1,-1,-1,5.6,-1,-1,-1,-1,8.25,21.6
08000213,8,3,8.25,-1,-1,-1,-1,7.5,6.6,-1,-1,-1,-1,-1,25.35
08000214,8,2.5,5.5,-1,-1,-1,-1,-1,5.1,-1,-1,-1,-1,6,19.1
08000215,8,7.5,7.5,6,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.75
08000216,8,8,6.25,-1,8.25,8,-1,-1,-1,-1,-1,-1,-1,-1,30.5
08000217,8,3.35,8,-1,-1,-1,-1,6.75,8.25,-1,-1,-1,-1,-1,26.35
08000218,8,5.25,7.5,3.25,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,24
08000219,8,8.25,8.25,6.75,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.75
08000220,8,2.6,7.75,-1,-1,-1,-1,9.5,8,-1,-1,-1,-1,-1,27.85
08000221,8,6.5,9,5.5,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.75
08000222,8,3.1,7.25,-1,-1,-1,-1,4.75,4.2,-1,-1,-1,-1,-1,19.3
08000223,8,4.25,7.25,4.25,-1,-1,4.75,-1,-1,-1,-1,-1,-1,-1,20.5
08000224,8,4.2,8.25,-1,6.75,-1,-1,8.25,-1,-1,-1,-1,-1,-1,27.45
08000225,8,3.1,7,-1,-1,-1,-1,8.25,7,-1,-1,-1,-1,-1,25.35
08000226,8,4.5,8.25,-1,-1,-1,-1,6.85,-1,-1,-1,-1,-1,9.25,28.85
08000227,8,4.1,5.5,2.5,-1,-1,-1,-1,6.75,-1,-1,-1,-1,-1,18.85
08000228,8,4.35,5.25,-1,-1,-1,5.7,7.25,-1,-1,-1,-1,-1,-1,22.55
08000229,8,2.7,7.5,-1,-1,-1,3.6,7.5,-1,-1,-1,-1,-1,-1,21.3
08000230,8,4.5,8.25,-1,-1,-1,-1,7,7.35,-1,-1,-1,-1,-1,27.1
08000231,8,3.75,5.75,-1,-1,-1,-1,-1,8.75,-1,-1,-1,-1,9,27.25
08000232,8,2.85,8,-1,-1,-1,-1,8.75,9.25,-1,-1,-1,-1,-1,28.85
08000233,8,4,7.5,-1,-1,3.25,3.35,-1,-1,-1,-1,-1,-1,-1,18.1
08000234,8,3.6,7.5,-1,-1,-1,-1,7,8.5,-1,-1,-1,-1,-1,26.6
08000235,8,5,8.5,6,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,27.5
08000236,8,3.75,7,-1,-1,-1,-1,-1,7.25,-1,-1,-1,-1,8,26
08000237,8,3.1,5.75,-1,-1,-1,4.75,6.35,-1,-1,-1,-1,-1,-1,19.95
08000238,8,4.85,8,3.75,-1,-1,-1,5.75,-1,-1,-1,-1,-1,-1,22.35
08000239,8,5.25,8.25,5.25,7.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.85
08000240,8,3.7,7.75,5.75,-1,-1,-1,-1,8.75,-1,-1,-1,-1,-1,25.95
08000241,8,4.5,7,-1,6.5,5.5,-1,-1,-1,-1,-1,-1,-1,-1,23.5
08000242,8,5,8,6.25,-1,-1,-1,-1,9.5,-1,-1,-1,-1,-1,28.75
08000243,8,5.85,7.5,6.25,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,27.6
08000244,8,6,7,5,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,23.5
08000245,8,4.5,8.25,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,8.75,28.5
08000246,8,4.85,5.5,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,8,27.35
08000247,8,6,7.25,4.5,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,25.75
08000248,8,5.75,8.5,4,-1,-1,-1,-1,9.5,-1,-1,-1,-1,-1,27.75
08000249,8,6.5,8.5,6.25,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.25
08000250,8,5,8,-1,-1,-1,-1,9.25,9.5,-1,-1,-1,-1,-1,31.75
08000251,8,3,6.75,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6.75,23.5
08000252,8,5.6,7.5,4.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.1
08000253,8,3.5,7,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,7.25,21.75
08000254,8,2.7,6,-1,-1,-1,-1,4.2,-1,-1,-1,-1,-1,7.75,20.65
08000255,8,3.5,7.5,-1,-1,3.75,6,-1,-1,-1,-1,-1,-1,-1,20.75
08000256,8,5.75,7.58,-1,-1,5.1,5.35,-1,-1,-1,-1,-1,-1,-1,23.78
08000257,8,6.5,6.5,5.25,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.5
08000258,8,1.95,5.5,-1,-1,-1,4.25,6.75,-1,-1,-1,-1,-1,-1,18.45
08000259,8,5.75,7,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,28
08000260,8,4,8,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,7,27
08000261,8,3.75,7.5,-1,-1,-1,-1,7.5,-1,-1,-1,-1,-1,6.75,25.5
08000262,8,3,7.5,-1,-1,-1,4.85,7.25,-1,-1,-1,-1,-1,-1,22.6
08000263,8,7.5,7.75,-1,8.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,30
08000264,8,5.85,9,-1,-1,7.5,8.5,-1,-1,-1,-1,-1,-1,-1,30.85
08000265,8,4,8,5.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,26.25
08000266,8,7.75,7.5,5.5,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.25
08000267,8,3,6,-1,-1,-1,-1,3.2,3.2,-1,-1,-1,-1,-1,15.4
08000268,8,4.25,7.5,-1,-1,-1,-1,-1,7.25,-1,-1,-1,-1,8.5,27.5
08000269,8,5.75,6.5,-1,-1,4.35,5.95,-1,-1,-1,-1,-1,-1,-1,22.55
