SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
10000001,10,5.5,8.5,6.5,-1,-1,-1,6.35,-1,-1,-1,-1,-1,-1,26.85
10000002,10,4.85,7.75,-1,-1,7.25,7.25,-1,-1,-1,-1,-1,-1,-1,27.1
10000003,10,9,7.25,-1,-1,9.25,8.75,-1,-1,-1,-1,-1,-1,-1,34.25
10000004,10,2.1,5.25,-1,-1,-1,-1,2.25,3.6,-1,-1,-1,-1,-1,13.2
10000005,10,8.75,6.75,-1,-1,9.75,8,-1,-1,-1,-1,-1,-1,-1,33.25
10000006,10,8,7.75,-1,8.75,9.75,-1,-1,-1,-1,-1,-1,-1,-1,34.25
10000007,10,8.5,6.75,7.25,-1,7.75,-1,-1,-1,-1,-1,-1,-1,-1,30.25
10000008,10,6.5,7.75,6.75,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,30
10000009,10,8.25,4.5,-1,8.35,9.25,-1,-1,-1,-1,-1,-1,-1,-1,30.35
10000010,10,1.95,5.75,-1,-1,-1,-1,3.5,5.6,-1,-1,-1,-1,-1,16.8
10000011,10,5.25,7.25,5.75,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.75
10000012,10,2.1,2.75,-1,-1,-1,-1,6.25,5.25,-1,-1,-1,-1,-1,16.35
10000013,10,3.25,6,-1,-1,-1,-1,7,6.75,-1,-1,-1,-1,-1,23
10000014,10,8.5,8,-1,9.5,9.75,-1,-1,-1,-1,-1,-1,-1,-1,35.75
10000015,10,-1,7.5,-1,-1,-1,-1,8.25,7.25,-1,-1,-1,-1,-1,23
10000016,10,2.45,6.25,-1,-1,-1,-1,4,5.25,-1,-1,-1,-1,-1,17.95
10000017,10,1.75,2.5,-1,-1,-1,-1,3.5,4.5,-1,-1,-1,-1,-1,12.25
10000018,10,4.75,7.25,4,-1,-1,-1,-1,4.5,-1,-1,-1,-1,-1,20.5
10000019,10,2,5.75,-1,-1,-1,-1,4.5,4.6,-1,-1,-1,-1,-1,16.85
10000020,10,6.75,8.25,9.5,5.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,30
10000021,10,7,7.75,9.5,-1,-1,-1,-1,8.5,-1,-1,-1,-1,-1,32.75
10000022,10,6.25,7.75,9.5,-1,-1,-1,6.6,-1,-1,-1,-1,-1,-1,30.1
10000023,10,2.35,6,-1,-1,-1,-1,6.5,5.25,-1,-1,-1,-1,-1,20.1
10000024,10,7.25,7.5,7,-1,-1,-1,9.25,-1,-1,-1,-1,-1,-1,31
10000025,10,8,6.5,-1,8.75,7.75,-1,-1,-1,-1,-1,-1,-1,-1,31
10000026,10,4.75,7.75,9.5,-1,-1,-1,7.25,-1,-1,-1,-1,-1,-1,29.25
10000027,10,2.7,6,-1,-1,-1,-1,4.1,5.85,-1,-1,-1,-1,-1,18.65
10000028,10,7.5,7.5,6.5,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,28.5
10000029,10,6.5,8.25,4.5,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,27.25
10000030,10,8.1,7.5,6.75,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.85
10000031,10,6.5,6.25,9.25,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,31
10000032,10,7.25,6.5,-1,9,7.75,-1,-1,-1,-1,-1,-1,-1,-1,30.5
10000033,10,8.5,8,6,8.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.25
10000034,10,7.25,7.5,7.5,-1,5.75,-1,-1,-1,-1,-1,-1,-1,-1,28
10000035,10,8,7.5,6.5,-1,8.25,-1,-1,-1,-1,-1,-1,-1,-1,30.25
10000036,10,8,8.25,6,-1,-1,-1,-1,7.25,-1,-1,-1,-1,-1,29.5
10000037,10,4.25,6,-1,-1,-1,-1,7,5.25,-1,-1,-1,-1,-1,22.5
10000038,10,7.75,8.25,5.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,29
10000039,10,7.75,7.25,-1,-1,6.75,7.6,-1,-1,-1,-1,-1,-1,-1,29.35
10000040,10,6,7,7,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.25
10000041,10,5.35,7.5,9.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,30.1
10000042,10,8,6.75,7.75,-1,9.25,-1,-1,-1,-1,-1,-1,-1,-1,31.75
10000043,10,5.5,7.75,8,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,29
10000044,10,7.25,6.75,5.75,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.25
10000045,10,7.5,7.75,7.75,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.25
10000046,10,6.5,5,-1,7,5.25,-1,-1,-1,-1,-1,-1,-1,-1,23.75
10000047,10,5,4,-1,-1,-1,-1,3.85,4.6,-1,-1,-1,-1,-1,17.45
10000048,10,6,7.25,8.25,-1,-1,-1,7.5,-1,-1,-1,-1,-1,-1,29
10000049,10,5.5,8,7.25,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.75
10000050,10,5.5,7.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.75,28
10000051,10,6,8.5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,32
10000052,10,6.5,7.25,-1,8.25,5.1,-1,-1,-1,-1,-1,-1,-1,-1,27.1
10000053,10,7,8.25,8.25,-1,-1,-1,-1,6.75,-1,-1,-1,-1,-1,30.25
