SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
38000001,38,7.5,8,-1,8,5.75,-1,-1,-1,-1,-1,-1,-1,-1,29.25
38000002,38,7.75,8.25,9,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.5
38000003,38,5.75,8.5,6.5,-1,-1,-1,8.1,-1,-1,-1,-1,-1,-1,28.85
38000004,38,4,8.5,6.5,-1,-1,-1,-1,9.25,-1,-1,-1,-1,-1,28.25
38000005,38,2.5,6.5,3.25,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,17.25
38000006,38,3,4,-1,-1,-1,-1,5.75,5,-1,-1,-1,-1,-1,17.75
38000007,38,3,6.25,2.75,-1,-1,-1,-1,4.25,-1,-1,-1,-1,-1,16.25
38000008,38,9,6.75,-1,9.25,8,-1,-1,-1,-1,-1,-1,-1,-1,33
38000009,38,5.75,6.25,-1,7.75,4.5,-1,-1,-1,-1,-1,-1,-1,-1,24.25
38000010,38,7.5,8.75,8,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.75
38000011,38,4,6.5,-1,-1,-1,-1,8,8.75,-1,-1,-1,-1,-1,27.25
38000012,38,7.25,8.5,4.25,-1,-1,-1,8.75,-1,-1,-1,-1,-1,-1,28.75
38000013,38,6,8.5,6.5,-1,-1,-1,8.25,-1,-1,-1,-1,-1,-1,29.25
38000014,38,8.5,8.5,-1,-1,9.25,9.25,-1,-1,-1,-1,-1,-1,-1,35.5
38000015,38,6.75,8.75,5.75,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,29.75
38000016,38,8,8.5,6.25,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.75
38000017,38,10,8,-1,8.25,-1,7,-1,-1,-1,-1,-1,-1,-1,33.25
38000018,38,3,5.75,-1,-1,-1,-1,8,4.35,-1,-1,-1,-1,-1,21.1
38000019,38,8.5,8.25,7,-1,-1,-1,7.75,-1,-1,-1,-1,-1,-1,31.5
38000020,38,5,8.5,7.25,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.25
38000021,38,5.25,8.25,-1,-1,-1,-1,9,8.25,-1,-1,-1,-1,-1,30.75
38000022,38,4.25,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.25
38000023,38,4.75,8.75,7.25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.75
