SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
39000001,39,6,8,5,7.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.35
39000002,39,4.5,7,4.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.75,24.5
39000003,39,2.75,6,-1,-1,-1,-1,4.7,2.45,-1,-1,-1,-1,-1,15.9
39000004,39,3.25,7.5,6.5,-1,-1,-1,-1,7.5,-1,-1,-1,-1,-1,24.75
39000005,39,9.5,5.75,-1,10,9.5,-1,-1,-1,-1,-1,-1,-1,-1,34.75
39000006,39,4.5,7.5,3.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.75,24
39000007,39,3.75,5.5,-1,-1,-1,-1,4.5,-1,-1,-1,-1,-1,8,21.75
39000008,39,3.6,6,-1,-1,-1,-1,6.5,6,-1,-1,-1,-1,-1,22.1
39000009,39,2.5,6,-1,-1,-1,-1,-1,6.25,-1,-1,-1,-1,7.25,22
39000010,39,4.5,7.5,-1,3.85,2.75,-1,-1,-1,-1,-1,-1,-1,-1,18.6
39000011,39,4.5,6.75,-1,6.5,-1,-1,5.6,-1,-1,-1,-1,-1,-1,23.35
39000012,39,7,7,-1,8,7.5,-1,-1,-1,-1,-1,-1,-1,-1,29.5
39000013,39,1.85,6.75,-1,-1,-1,-1,-1,4.85,-1,-1,-1,-1,7,20.45
39000014,39,3,6.25,-1,-1,-1,-1,-1,7.75,-1,-1,-1,-1,8.25,25.25
39000015,39,4.25,5.5,-1,5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,19.25
39000016,39,4,5.25,-1,-1,-1,-1,-1,5.75,-1,-1,-1,-1,8.25,23.25
39000017,39,1.95,4.5,-1,-1,-1,-1,3.6,-1,-1,-1,-1,-1,6,16.05
39000018,39,2.75,7.5,-1,-1,-1,-1,-1,5.75,-1,-1,-1,-1,9.5,25.5
39000019,39,2.1,6.5,-1,-1,-1,-1,4.75,-1,-1,-1,-1,-1,5.6,18.95
39000020,39,3,6,2.75,-1,-1,-1,6.75,-1,-1,-1,-1,-1,-1,18.5
39000021,39,4.6,6.75,-1,-1,-1,-1,-1,7.75,-1,-1,-1,-1,7,26.1
39000022,39,3,6,4.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.1,20.85
