SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
03000001,3,4.5,7,-1,-1,-1,-1,-1,4.75,-1,-1,-1,-1,6.25,22.5
03000002,3,2.6,3.75,-1,-1,-1,-1,5.75,5.5,-1,-1,-1,-1,-1,17.6
03000003,3,6.5,7.25,-1,8.75,5.75,-1,-1,-1,-1,-1,-1,-1,-1,28.25
03000004,3,1.7,5.5,-1,-1,-1,-1,3.6,5.5,-1,-1,-1,-1,-1,16.3
03000005,3,3.1,6.75,-1,-1,-1,-1,-1,6.75,-1,-1,-1,-1,6,22.6
03000006,3,4.85,7.25,-1,4.5,3.1,-1,-1,-1,-1,-1,-1,-1,-1,19.7
03000007,3,6.5,7.25,-1,8.25,6.25,-1,-1,-1,-1,-1,-1,-1,-1,28.25
03000008,3,2.6,3.75,-1,-1,-1,-1,3.85,3.35,-1,-1,-1,-1,-1,13.55
03000009,3,4,6.5,-1,-1,-1,-1,-1,4.75,-1,-1,-1,-1,8.25,23.5
03000010,3,4.75,7.25,-1,-1,-1,-1,-1,5.85,-1,-1,-1,-1,7,24.85
03000011,3,5.25,8.25,-1,-1,-1,-1,-1,7.5,-1,-1,-1,-1,8.75,29.75
03000012,3,7.25,7,-1,9.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.5
03000013,3,4.25,5,-1,-1,-1,-1,-1,4.85,-1,-1,-1,-1,5.5,19.6
03000014,3,2.7,3.75,-1,-1,-1,-1,4.6,6,-1,-1,-1,-1,-1,17.05
03000015,3,4.75,6.5,-1,-1,-1,-1,-1,5.75,-1,-1,-1,-1,7.25,24.25
03000016,3,8.5,7.25,-1,7.25,6.35,-1,-1,-1,-1,-1,-1,-1,-1,29.35
03000017,3,4.7,7.25,-1,7,5,-1,-1,-1,-1,-1,-1,-1,-1,23.95
03000018,3,5,7.5,-1,7.5,3.35,-1,-1,-1,-1,-1,-1,-1,-1,23.35
03000019,3,4.6,8.25,-1,5.1,3.75,-1,-1,-1,-1,-1,-1,-1,-1,21.7
03000020,3,5.75,7.5,-1,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
03000021,3,4.75,6,-1,-1,-1,-1,9,10,-1,-1,-1,-1,-1,29.75
03000022,3,6.25,6.25,-1,6.25,6,-1,-1,-1,-1,-1,-1,-1,-1,24.75
03000023,3,4.25,7,-1,5.75,4.75,-1,-1,-1,-1,-1,-1,-1,-1,21.75
03000024,3,5,7.5,-1,5.85,5.25,-1,-1,-1,-1,-1,-1,-1,-1,23.6
03000025,3,4.35,5,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,6.75,20.1
03000026,3,8.5,8,-1,6.6,8.75,-1,-1,-1,-1,-1,-1,-1,-1,31.85
03000027,3,7.75,7.75,-1,9.25,8.25,-1,-1,-1,-1,-1,-1,-1,-1,33
03000028,3,4.85,7.25,-1,7.25,6.1,-1,-1,-1,-1,-1,-1,-1,-1,25.45
03000029,3,4.85,7,-1,-1,-1,-1,-1,6.75,-1,-1,-1,-1,7,25.6
03000030,3,4.75,7.25,-1,-1,-1,-1,-1,7.25,-1,-1,-1,-1,8,27.25
03000031,3,6.35,7.5,-1,-1,-1,-1,-1,9.5,-1,-1,-1,-1,9.5,32.85
03000032,3,2.85,4.5,-1,-1,-1,-1,4.75,3.75,-1,-1,-1,-1,-1,15.85
03000033,3,5.25,7.25,-1,-1,4.85,-1,-1,-1,-1,-1,-1,-1,-1,17.35
03000034,3,6.25,8.25,-1,7,7.75,-1,-1,-1,-1,-1,-1,-1,-1,29.25
03000035,3,8,6.5,-1,8,7,-1,-1,-1,-1,-1,-1,-1,-1,29.5
03000036,3,9,6,-1,8.75,9.25,-1,-1,-1,-1,-1,-1,-1,-1,33
03000037,3,5.6,7,-1,-1,-1,-1,6.5,8.25,-1,-1,-1,-1,-1,27.35
03000038,3,3.25,6,-1,-1,-1,-1,-1,5.25,-1,-1,-1,-1,7.5,22
03000039,3,6.35,6.75,-1,6.5,6.75,-1,-1,-1,-1,-1,-1,-1,-1,26.35
03000040,3,1.85,2.75,-1,-1,-1,-1,4.75,4.25,-1,-1,-1,-1,-1,13.6
03000041,3,7.5,6.5,-1,6.75,7,-1,-1,-1,-1,-1,-1,-1,-1,27.75
03000042,3,5.1,7.5,-1,-1,-1,-1,-1,8.5,-1,-1,-1,-1,8.75,29.85
03000043,3,3.75,6.5,-1,-1,-1,-1,-1,5.75,-1,-1,-1,-1,7.85,23.85
03000044,3,5.25,5.5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,20.75
03000045,3,6.5,6.25,-1,6.6,5.6,-1,-1,-1,-1,-1,-1,-1,-1,24.95
03000046,3,4.75,7.25,-1,-1,-1,-1,-1,8.75,-1,-1,-1,-1,7.75,28.5
03000047,3,7.5,6.5,-1,8.75,8,-1,-1,-1,-1,-1,-1,-1,-1,30.75
03000048,3,2.85,4.75,-1,-1,-1,-1,6.5,5.35,-1,-1,-1,-1,-1,19.45
03000049,3,3.1,3.25,-1,-1,-1,-1,4.35,4.6,-1,-1,-1,-1,-1,15.3
03000050,3,2.6,3.75,-1,-1,-1,-1,4.75,3.75,-1,-1,-1,-1,-1,14.85
03000051,3,7.5,7.25,-1,8.5,7,-1,-1,-1,-1,-1,-1,-1,-1,30.25
03000052,3,6.5,7,-1,6.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,24.5
03000053,3,7.5,7.25,-1,8.75,7.5,-1,-1,-1,-1,-1,-1,-1,-1,31
03000054,3,6.5,7.25,-1,7.5,7.75,-1,-1,-1,-1,-1,-1,-1,-1,29
03000055,3,5.5,7.25,-1,7.5,6.35,-1,-1,-1,-1,-1,-1,-1,-1,26.6
03000056,3,3,6.25,-1,-1,-1,-1,-1,3.45,-1,-1,-1,-1,5.5,18.2
03000057,3,8,7.5,-1,7.25,6.1,-1,-1,-1,-1,-1,-1,-1,-1,28.85
03000058,3,7.75,8,-1,7.75,7.5,-1,-1,-1,-1,-1,-1,-1,-1,31
03000059,3,4.1,7.75,-1,4.25,1.8,-1,-1,-1,-1,-1,-1,-1,-1,17.9
03000060,3,1.7,3.5,-1,-1,-1,-1,3.5,5.1,-1,-1,-1,-1,-1,13.8
03000061,3,5.5,7.75,-1,6.6,3.6,-1,-1,-1,-1,-1,-1,-1,-1,23.45
03000062,3,4.1,8,-1,-1,-1,-1,-1,7.2,-1,-1,-1,-1,8,27.3
03000063,3,4.75,7.25,-1,-1,-1,-1,-1,8.75,-1,-1,-1,-1,7.5,28.25
03000064,3,2.35,3.5,-1,-1,-1,-1,3.6,3.1,-1,-1,-1,-1,-1,12.55
03000065,3,7.5,7.75,-1,8.6,7.75,-1,-1,-1,-1,-1,-1,-1,-1,31.6
03000066,3,4.25,8.25,-1,-1,-1,-1,-1,5.6,-1,-1,-1,-1,7.75,25.85
03000067,3,6.5,6.5,-1,8.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,29
03000068,3,5.6,6.75,-1,6.75,7,-1,-1,-1,-1,-1,-1,-1,-1,26.1
03000069,3,9,7,-1,9.5,10,-1,-1,-1,-1,-1,-1,-1,-1,35.5
03000070,3,4.5,6.5,-1,5.1,3.25,-1,-1,-1,-1,-1,-1,-1,-1,19.35
03000071,3,5.75,6,-1,4.6,5.6,-1,-1,-1,-1,-1,-1,-1,-1,21.95
03000072,3,5.25,5.75,-1,-1,-1,-1,6.35,8,-1,-1,-1,-1,-1,25.35
03000073,3,5,6.5,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.5
03000074,3,8.25,7.25,-1,9.25,8.75,-1,-1,-1,-1,-1,-1,-1,-1,33.5
03000075,3,6.35,6.5,-1,8.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,27.6
03000076,3,1.85,3.5,-1,-1,-1,-1,3.7,2,-1,-1,-1,-1,-1,11.05
03000077,3,2.85,4,-1,-1,-1,-1,4.25,3,-1,-1,-1,-1,-1,14.1
03000078,3,2.5,6.5,-1,-1,-1,-1,3.85,4.75,-1,-1,-1,-1,-1,17.6
03000079,3,5.5,4.25,-1,-1,-1,-1,-1,7.5,-1,-1,-1,-1,8,25.25
03000080,3,7.75,7.5,-1,9,7.5,-1,-1,-1,-1,-1,-1,-1,-1,31.75
03000081,3,2.6,4.5,-1,-1,-1,-1,3.2,3.75,-1,-1,-1,-1,-1,14.05
03000082,3,6.5,8.25,-1,7.75,6.75,-1,-1,-1,-1,-1,-1,-1,-1,29.25
03000083,3,6,7.75,-1,5.85,3.35,-1,-1,-1,-1,-1,-1,-1,-1,22.95
03000084,3,6.6,7.25,-1,7.5,8.75,-1,-1,-1,-1,-1,-1,-1,-1,30.1
03000085,3,4.6,7.5,-1,6.75,6.5,-1,-1,-1,-1,-1,-1,-1,-1,25.35
03000086,3,5.1,7.75,-1,-1,-1,-1,-1,7.85,-1,-1,-1,-1,8,28.7
03000087,3,8,7.25,-1,7.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,29
03000088,3,4.25,5,-1,-1,-1,-1,4.35,6,-1,-1,-1,-1,-1,19.6
03000089,3,6.25,7.75,-1,8.25,5.25,-1,-1,-1,-1,-1,-1,-1,-1,27.5
03000090,3,4.5,7,-1,7,5.25,-1,-1,-1,-1,-1,-1,-1,-1,23.75
03000091,3,8,8.25,-1,7.5,8,-1,-1,-1,-1,-1,-1,-1,-1,31.75
03000092,3,1.7,1.75,-1,-1,-1,-1,4.1,3.1,-1,-1,-1,-1,-1,10.65
03000093,3,1.85,3.25,-1,-1,-1,-1,3.6,3.85,-1,-1,-1,-1,-1,12.55
03000094,3,2.1,3,-1,-1,-1,-1,3.6,2.1,-1,-1,-1,-1,-1,10.8
03000095,3,1.6,3.5,-1,-1,-1,-1,2.6,3.75,-1,-1,-1,-1,-1,11.45
03000096,3,6.5,7.25,-1,8.5,5.5,-1,-1,-1,-1,-1,-1,-1,-1,27.75
03000097,3,4,8,-1,-1,-1,-1,-1,9.5,-1,-1,-1,-1,7.75,29.25
03000098,3,6.75,7.25,-1,10,8,-1,-1,-1,-1,-1,-1,-1,-1,32
03000099,3,2.85,3.25,-1,-1,-1,-1,3.75,3.2,-1,-1,-1,-1,-1,13.05
03000100,3,5.1,5,-1,-1,-1,-1,-1,7.35,-1,-1,-1,-1,7.5,24.95
03000101,3,2.75,7,-1,-1,-1,-1,-1,6.25,-1,-1,-1,-1,8.5,24.5
03000102,3,2.75,3,-1,-1,-1,-1,5,4.25,-1,-1,-1,-1,-1,15
03000103,3,6,6.5,-1,9.25,7.25,-1,-1,-1,-1,-1,-1,-1,-1,29
03000104,3,2.95,6.25,-1,-1,-1,-1,-1,6.5,-1,-1,-1,-1,7.5,23.2
03000105,3,1.85,3,-1,-1,-1,-1,4.75,4.2,-1,-1,-1,-1,-1,13.8
03000106,3,7,7.25,-1,7.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,28
03000107,3,5.85,7,-1,7.6,4,-1,-1,-1,-1,-1,-1,-1,-1,24.45
03000108,3,4.35,7.75,-1,-1,-1,-1,-1,9.75,-1,-1,-1,-1,9.75,31.6
03000109,3,5,7.25,-1,-1,-1,-1,-1,8.25,-1,-1,-1,-1,9,29.5
03000110,3,5.75,7.25,-1,7.75,6.35,-1,-1,-1,-1,-1,-1,-1,-1,27.1
03000111,3,5,7.5,-1,-1,-1,-1,-1,8.25,-1,-1,-1,-1,8.25,29
03000112,3,10,6,-1,8,9.25,-1,-1,-1,-1,-1,-1,-1,-1,33.25
03000113,3,3.1,4.5,-1,-1,-1,-1,2.6,4.7,-1,-1,-1,-1,-1,14.9
03000114,3,8,5.5,-1,7,6,-1,-1,-1,-1,-1,-1,-1,-1,26.5
03000115,3,6.5,6.5,-1,7.75,5.35,-1,-1,-1,-1,-1,-1,-1,-1,26.1
03000116,3,4.5,6,-1,4.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.35
03000117,3,8,8,-1,8.5,5.25,-1,-1,-1,-1,-1,-1,-1,-1,29.75
03000118,3,2.1,3,-1,-1,-1,-1,3.1,3.5,-1,-1,-1,-1,-1,11.7
03000119,3,8.5,7.25,-1,9,8,-1,-1,-1,-1,-1,-1,-1,-1,32.75
03000120,3,8,4.5,-1,6.75,5.5,-1,-1,-1,-1,-1,-1,-1,-1,24.75
03000121,3,3.5,7.25,-1,-1,-1,-1,6.75,6.1,-1,-1,-1,-1,-1,23.6
03000122,3,3.85,6.75,-1,-1,-1,-1,-1,4.6,-1,-1,-1,-1,5.5,20.7
03000123,3,6.5,5.25,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,7.75,27.5
03000124,3,6.25,7.25,-1,8,6.6,-1,-1,-1,-1,-1,-1,-1,-1,28.1
03000125,3,3.5,6.75,-1,-1,-1,-1,-1,6.75,-1,-1,-1,-1,8.75,25.75
03000126,3,5,5,-1,6.75,3.25,-1,-1,-1,-1,-1,-1,-1,-1,20
03000127,3,2.35,3.25,-1,-1,-1,-1,3.35,3,-1,-1,-1,-1,-1,11.95
03000128,3,1.75,5,-1,-1,-1,-1,4.35,3.1,-1,-1,-1,-1,-1,14.2
03000129,3,5.6,6.5,-1,6.6,6.5,-1,-1,-1,-1,-1,-1,-1,-1,25.2
03000130,3,6,7.25,-1,6.75,6.25,-1,-1,-1,-1,-1,-1,-1,-1,26.25
03000131,3,4.5,7.25,-1,-1,-1,-1,-1,7.75,-1,-1,-1,-1,6.6,26.1
03000132,3,3.25,4,-1,-1,-1,-1,4.25,5.25,-1,-1,-1,-1,-1,16.75
03000133,3,2.35,4.5,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,7.25,18.1
03000134,3,4.75,5.25,-1,-1,-1,-1,5.5,5.1,-1,-1,-1,-1,-1,20.6
03000135,3,3.35,5.25,-1,-1,-1,-1,-1,7.75,-1,-1,-1,-1,7.75,24.1
03000136,3,6.75,7.5,-1,8.75,5.2,-1,-1,-1,-1,-1,-1,-1,-1,28.2
03000137,3,4,5,-1,-1,-1,-1,5.5,6,-1,-1,-1,-1,-1,20.5
03000138,3,3.2,6.25,-1,-1,-1,-1,-1,5.1,-1,-1,-1,-1,9,23.55
03000139,3,5,7,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,6.25,23.25
03000140,3,3.75,2.75,-1,-1,-1,-1,4.1,3.85,-1,-1,-1,-1,-1,14.45
03000141,3,9,6.5,-1,8.25,8.25,-1,-1,-1,-1,-1,-1,-1,-1,32
03000142,3,5,5.75,-1,-1,-1,-1,-1,6.6,-1,-1,-1,-1,8,25.35
03000143,3,3.75,6.75,-1,-1,-1,-1,6.25,5.5,-1,-1,-1,-1,-1,22.25
03000144,3,8,6.75,-1,8.75,9.5,-1,-1,-1,-1,-1,-1,-1,-1,33
03000145,3,7.6,8.75,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,24.35
03000146,3,6.75,7.5,-1,8.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,29
03000147,3,7,5,-1,7.25,8,-1,-1,-1,-1,-1,-1,-1,-1,27.25
03000148,3,7.5,7.25,-1,7.5,5.5,-1,-1,-1,-1,-1,-1,-1,-1,27.75
03000149,3,2.1,4.75,-1,-1,-1,-1,-1,4.35,-1,-1,-1,-1,6.25,17.45
