SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
09000105,9,4.75,8.75,-1,-1,-1,-1,8.25,10,-1,-1,-1,-1,-1,31.75
09000106,9,4.25,9.25,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,33.5
09000107,9,5.25,7.5,-1,7.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,27.75
09000108,9,5.75,6.75,-1,6.5,4.85,-1,-1,-1,-1,-1,-1,-1,-1,23.85
09000109,9,3.6,6.25,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,29.85
09000110,9,4.75,5,-1,-1,-1,-1,-1,3.6,-1,-1,-1,7,-1,20.35
09000111,9,7.5,8.5,-1,8.25,7,-1,-1,-1,-1,-1,-1,-1,-1,31.25
09000112,9,8,9,4.75,-1,-1,-1,8.75,-1,-1,-1,-1,-1,-1,30.5
09000113,9,5.25,7.75,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,33
09000114,9,6.25,7.75,4.25,-1,-1,-1,-1,9.25,-1,-1,-1,-1,-1,27.5
09000115,9,3.1,7,-1,-1,-1,-1,-1,4.85,-1,-1,-1,8,-1,22.95
09000116,9,4.5,8,-1,-1,-1,-1,8.5,10,-1,-1,-1,-1,-1,31
09000117,9,6.6,7,5.75,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.35
09000118,9,4.35,8.25,5.25,-1,-1,-1,8.25,-1,-1,-1,-1,-1,-1,26.1
09000119,9,8.5,8.25,5.75,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,31
09000120,9,6.75,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.75
09000121,9,8,8,-1,8.35,8.5,-1,-1,-1,-1,-1,-1,-1,-1,32.85
09000122,9,5.75,5.5,-1,-1,-1,-1,-1,4,-1,-1,-1,7.5,-1,22.75
09000123,9,6,8,-1,-1,6.75,7.25,-1,-1,-1,-1,-1,-1,-1,28
09000124,9,6.5,7.25,5.75,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.75
09000125,9,5.5,7.75,5.5,-1,-1,-1,7.75,-1,-1,-1,-1,-1,-1,26.5
09000126,9,8.5,6.75,-1,8.6,8.75,-1,-1,-1,-1,-1,-1,-1,-1,32.6
09000127,9,7,7.5,4.25,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.5
09000128,9,9,6.5,-1,7,6,-1,-1,-1,-1,-1,-1,-1,-1,28.5
09000129,9,5.5,7.25,-1,-1,-1,-1,8.25,8.25,-1,-1,-1,-1,-1,29.25
09000130,9,7.25,8,3,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,25.25
09000131,9,7.25,7.5,-1,8.25,-1,-1,7,-1,-1,-1,-1,-1,-1,30
09000132,9,2.75,5.25,-1,-1,-1,-1,-1,5.6,-1,-1,-1,8.5,-1,22.1
09000133,9,7.5,7.75,6,-1,-1,-1,8.75,-1,-1,-1,-1,-1,-1,30
09000134,9,7.5,8.25,9,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.5
09000135,9,7.5,7.75,-1,8.25,6.75,-1,-1,-1,-1,-1,-1,-1,-1,30.25
09000136,9,4.25,8.5,-1,-1,-1,-1,8.5,8.5,-1,-1,-1,-1,-1,29.75
09000137,9,4.1,7.25,-1,-1,-1,-1,7.85,9.75,-1,-1,-1,-1,-1,28.95
09000138,9,8.5,6.75,-1,-1,7.75,7.5,-1,-1,-1,-1,-1,-1,-1,30.5
09000139,9,6.25,6.25,7.5,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.5
09000140,9,4,5.25,-1,-1,-1,-1,-1,6.6,-1,-1,-1,8,-1,23.85
09000141,9,8,6.75,6.25,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,30
09000142,9,5,6.75,-1,8,6.75,-1,-1,-1,-1,-1,-1,-1,-1,26.5
09000143,9,3.5,7.75,-1,-1,-1,-1,7.5,9,-1,-1,-1,-1,-1,27.75
09000144,9,8.5,8,-1,8.75,9,-1,-1,-1,-1,-1,-1,-1,-1,34.25
09000145,9,5.85,8.5,-1,-1,7.5,8,-1,-1,-1,-1,-1,-1,-1,29.85
09000146,9,5.1,7,-1,-1,-1,4.75,8.75,-1,-1,-1,-1,-1,-1,25.6
09000147,9,2.85,5.5,-1,-1,-1,-1,-1,3.35,-1,-1,-1,8.75,-1,20.45
09000148,9,6.1,8.25,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,34.35
09000149,9,2.35,8,-1,-1,-1,-1,-1,5.25,-1,-1,-1,7,-1,22.6
09000150,9,5.75,8.25,5.5,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,28
09000151,9,2.35,4.75,-1,-1,-1,-1,-1,5.75,-1,-1,-1,9.75,-1,22.6
09000152,9,2.1,6,-1,-1,-1,-1,-1,3.6,-1,-1,-1,7.5,-1,19.2
09000153,9,7.25,8.25,-1,-1,5.6,7.85,-1,-1,-1,-1,-1,-1,-1,28.95
09000154,9,8.25,8,-1,-1,-1,-1,10,9.75,-1,-1,-1,-1,-1,36
09000155,9,8,7.25,-1,-1,8.75,7,-1,-1,-1,-1,-1,-1,-1,31
09000156,9,7.75,7.25,5.25,-1,-1,-1,8.75,-1,-1,-1,-1,-1,-1,29
09000157,9,6.5,8.5,-1,-1,-1,-1,9,9.25,-1,-1,-1,-1,-1,33.25
09000158,9,9.5,6.5,-1,8.25,9,-1,-1,-1,-1,-1,-1,-1,-1,33.25
09000159,9,2.1,8.25,-1,-1,-1,-1,-1,6.25,-1,-1,-1,8.75,-1,25.35
09000160,9,5.25,5.25,-1,-1,-1,-1,-1,6,-1,-1,-1,7,-1,23.5
09000161,9,5,5,-1,-1,-1,-1,-1,4.35,-1,-1,-1,6.75,-1,21.1
09000162,9,7,7.25,7.25,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,28.5
09000163,9,6.25,8.25,-1,8.75,7.75,-1,-1,-1,-1,-1,-1,-1,-1,31
09000164,9,3.2,7,-1,-1,-1,-1,7.1,5.85,-1,-1,-1,-1,-1,23.15
09000165,9,7,7.25,5.5,-1,-1,-1,8.25,-1,-1,-1,-1,-1,-1,28
09000166,9,7,8.5,4.75,-1,-1,-1,9.25,-1,-1,-1,-1,-1,-1,29.5
09000167,9,6.75,8.75,-1,-1,-1,-1,8.25,10,-1,-1,-1,-1,-1,33.75
09000168,9,5.5,7,5.75,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.5
09000169,9,2.35,5.5,-1,-1,-1,-1,-1,5.75,-1,-1,-1,8.5,-1,22.1
09000170,9,5.5,7.25,5,-1,-1,-1,-1,8.75,-1,-1,-1,-1,-1,26.5
09000171,9,3.75,4.25,-1,-1,-1,-1,-1,4.1,-1,-1,-1,7.25,-1,19.35
09000172,9,5.85,6.5,-1,7,5.5,-1,-1,-1,-1,-1,-1,-1,-1,24.85
09000173,9,7,8.5,5,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.25
09000174,9,4.6,7.25,-1,-1,-1,-1,9,9,-1,-1,-1,-1,-1,29.85
09000175,9,7,8.25,-1,8.6,7.75,-1,-1,-1,-1,-1,-1,-1,-1,31.6
09000176,9,8.25,8,-1,9.5,8.75,-1,-1,-1,-1,-1,-1,-1,-1,34.5
09000177,9,9,7,5.75,8.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.5
09000178,9,6.25,5.25,-1,-1,-1,-1,6.75,6.35,-1,-1,-1,-1,-1,24.6
09000179,9,7.5,7,-1,7.5,7,-1,-1,-1,-1,-1,-1,-1,-1,29
09000180,9,5.75,7.75,-1,-1,6.35,5.6,-1,-1,-1,-1,-1,-1,-1,25.45
09000181,9,7.75,8.25,-1,-1,-1,-1,9.75,9.75,-1,-1,-1,-1,-1,35.5
09000182,9,5.75,8,-1,-1,-1,-1,9,8.75,-1,-1,-1,-1,-1,31.5
09000183,9,6,4.5,-1,-1,-1,-1,-1,4.6,-1,-1,-1,7.75,-1,22.85
09000184,9,3.7,8,-1,-1,-1,-1,8.75,9,-1,-1,-1,-1,-1,29.45
09000185,9,6.5,8.25,7.25,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,30
09000186,9,7,5.25,7,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.75
