SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
30000001,30,2.85,6,-1,-1,-1,-1,5.25,5.85,-1,-1,-1,-1,-1,19.95
30000002,30,2.7,7.5,-1,-1,-1,-1,5.6,3.6,-1,-1,-1,-1,-1,19.4
30000003,30,9,8.25,-1,9.25,9.5,-1,-1,-1,-1,-1,-1,-1,-1,36
30000004,30,5.1,8.75,4.25,-1,-1,-1,-1,8.5,-1,-1,-1,-1,-1,26.6
30000005,30,7.25,6.25,-1,7.25,8.5,-1,-1,-1,-1,-1,-1,-1,-1,29.25
30000006,30,5.5,8.75,4.75,-1,-1,-1,7.6,-1,-1,-1,-1,-1,-1,26.6
30000007,30,4.85,8.5,-1,-1,-1,-1,7.5,8.1,-1,-1,-1,-1,-1,28.95
30000008,30,5.75,8,4.75,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,25.5
30000009,30,3,8,-1,-1,-1,-1,6.85,6,-1,-1,-1,-1,-1,23.85
30000010,30,3.35,9.25,4.5,-1,-1,-1,-1,8.5,-1,-1,-1,-1,-1,25.6
30000011,30,3.35,7.75,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,7,26.1
30000012,30,9,8,-1,-1,9.25,8,-1,-1,-1,-1,-1,-1,-1,34.25
30000013,30,3.7,6.5,-1,-1,-1,-1,3.7,4.5,-1,-1,-1,-1,-1,18.4
30000014,30,6,9.5,5.5,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,30
30000015,30,4,8.25,-1,5.25,5.25,-1,-1,-1,-1,-1,-1,-1,-1,22.75
30000016,30,4.75,7.75,-1,5.25,5.25,-1,-1,-1,-1,-1,-1,-1,-1,23
30000017,30,2.1,5.25,-1,-1,-1,-1,3.85,4.25,-1,-1,-1,-1,-1,15.45
30000018,30,2.85,7.5,-1,-1,-1,-1,5.5,5.6,-1,-1,-1,-1,-1,21.45
30000019,30,4.75,7.25,-1,5,4.2,-1,-1,-1,-1,-1,-1,-1,-1,21.2
30000020,30,2.85,7,-1,-1,-1,-1,3.75,5.1,-1,-1,-1,-1,-1,18.7
30000021,30,6.75,9,-1,-1,-1,-1,9,9.5,-1,-1,-1,-1,-1,34.25
30000022,30,7.25,8,-1,8,7.5,-1,-1,-1,-1,-1,-1,-1,-1,30.75
30000023,30,4,8.25,-1,-1,-1,-1,-1,5.2,-1,-1,-1,-1,7.5,24.95
30000024,30,3.1,7,-1,-1,-1,-1,3.6,3.75,-1,-1,-1,-1,-1,17.45
30000025,30,5.5,9,6.25,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,27
30000026,30,8.5,8.75,5.75,-1,7.5,-1,-1,-1,-1,-1,-1,-1,-1,30.5
30000027,30,5.5,8,-1,4.1,2.05,-1,-1,-1,-1,-1,-1,-1,-1,19.65
30000028,30,5,9.25,4.5,-1,-1,-1,-1,6.6,-1,-1,-1,-1,-1,25.35
30000029,30,3.6,8.25,-1,-1,-1,-1,6,6.25,-1,-1,-1,-1,-1,24.1
30000030,30,5.25,9.25,4.75,-1,-1,-1,-1,5.85,-1,-1,-1,-1,-1,25.1
30000031,30,5,8,4.5,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,25.5
30000032,30,5.5,8,-1,-1,-1,-1,8.25,9.75,-1,-1,-1,-1,-1,31.5
30000033,30,7,9.25,6,-1,-1,-1,9.75,-1,-1,-1,-1,-1,-1,32
30000034,30,5.75,8.75,4.75,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.25
30000035,30,5.6,8.75,-1,-1,-1,-1,6.2,8.25,-1,-1,-1,-1,-1,28.8
30000036,30,3.85,8,-1,-1,-1,-1,7.35,6.75,-1,-1,-1,-1,-1,25.95
30000037,30,4.75,8.25,-1,-1,-1,-1,-1,6.75,-1,-1,-1,-1,8.25,28
30000038,30,3.6,6,-1,-1,-1,-1,4.35,5.75,-1,-1,-1,-1,-1,19.7
30000039,30,3.6,7.75,-1,-1,-1,-1,5.75,4.5,-1,-1,-1,-1,-1,21.6
30000040,30,5.5,8.75,4.75,-1,-1,-1,-1,6.75,-1,-1,-1,-1,-1,25.75
30000041,30,4.6,9.5,4,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,26.1
30000042,30,2.85,5.5,-1,-1,-1,-1,5.5,2.35,-1,-1,-1,-1,-1,16.2
30000043,30,2.35,6.5,-1,-1,-1,-1,6.25,4.85,-1,-1,-1,-1,-1,19.95
30000044,30,8.5,7,-1,7.75,6.25,-1,-1,-1,-1,-1,-1,-1,-1,29.5
30000045,30,5.25,7.5,3.5,-1,-1,-1,-1,7.5,-1,-1,-1,-1,-1,23.75
30000046,30,8,9,6.75,-1,7.5,-1,-1,-1,-1,-1,-1,-1,-1,31.25
30000047,30,3.45,7.75,-1,-1,-1,-1,6.75,7.35,-1,-1,-1,-1,-1,25.3
30000048,30,4.25,8.75,-1,-1,-1,-1,7.75,9.75,-1,-1,-1,-1,-1,30.5
30000049,30,5.75,8.5,3.25,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,24
30000050,30,3.7,8.25,-1,4.5,-1,4.35,-1,-1,-1,-1,-1,-1,-1,20.8
30000051,30,5.25,9.25,6.5,-1,-1,-1,-1,8.5,-1,-1,-1,-1,-1,29.5
30000052,30,6.25,9,6.5,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,28.75
30000053,30,3.1,8.25,-1,-1,-1,-1,-1,5.95,-1,-1,-1,-1,7.5,24.8
30000054,30,7.5,9,4.25,-1,-1,-1,-1,9.5,-1,-1,-1,-1,-1,30.25
30000055,30,4.1,8,-1,-1,-1,-1,-1,6.75,-1,-1,-1,-1,7.5,26.35
30000056,30,3.85,8,-1,-1,-1,-1,6,6.5,-1,-1,-1,-1,-1,24.35
30000057,30,2.85,7,-1,-1,-1,-1,3.85,5,-1,-1,-1,-1,-1,18.7
30000058,30,5,7.5,-1,-1,-1,-1,4.35,5.25,-1,-1,-1,-1,-1,22.1
30000059,30,6.25,8.5,6,-1,-1,-1,8.75,-1,-1,-1,-1,-1,-1,29.5
30000060,30,5.25,8.5,-1,-1,-1,-1,-1,9.5,-1,-1,-1,-1,9.25,32.5
30000061,30,6.5,9,4.75,5.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.5
30000062,30,4.5,8.25,-1,-1,-1,-1,8.25,7.75,-1,-1,-1,-1,-1,28.75
30000063,30,5.25,9,4.75,-1,-1,-1,-1,8.35,-1,-1,-1,-1,-1,27.35
30000064,30,6.25,8.75,6.5,-1,-1,-1,-1,6.75,-1,-1,-1,-1,-1,28.25
30000065,30,4.5,9.25,-1,-1,-1,-1,7,8.25,-1,-1,-1,-1,-1,29
30000066,30,7.25,9.5,4.25,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,29
30000067,30,7,9,5.75,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.75
30000068,30,6.5,9.5,5,-1,-1,-1,-1,9.75,-1,-1,-1,-1,-1,30.75
30000069,30,4.25,8.75,-1,-1,-1,-1,-1,7.5,-1,-1,-1,-1,8.5,29
30000070,30,3.25,7.75,-1,-1,-1,-1,4,6.75,-1,-1,-1,-1,-1,21.75
30000071,30,3.85,6.5,-1,-1,-1,-1,4.75,5.1,-1,-1,-1,-1,-1,20.2
30000072,30,3.5,8.5,-1,-1,-1,-1,6.35,5.6,-1,-1,-1,-1,-1,23.95
