SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
55000067,55,3.25,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,6.5,24.5
55000068,55,5.25,9.25,5.25,-1,-1,-1,6.75,-1,-1,-1,-1,-1,-1,26.5
55000069,55,3.1,8.75,-1,-1,-1,-1,-1,6.25,-1,-1,-1,-1,6.1,24.2
55000070,55,3,7.5,5.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.5,22.75
55000071,55,6.75,7.5,5.25,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,27
55000072,55,4.25,7.5,-1,6.5,5.5,-1,-1,-1,-1,-1,-1,-1,-1,23.75
55000073,55,5,7.25,4.5,7.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.85
55000074,55,3.75,6.75,-1,-1,-1,-1,6.25,-1,-1,-1,-1,-1,8.75,25.5
55000075,55,7.5,7.25,-1,9.75,6.25,-1,-1,-1,-1,-1,-1,-1,-1,30.75
55000076,55,4.75,7,-1,3.6,-1,-1,3.85,-1,-1,-1,-1,-1,-1,19.2
55000077,55,3.75,6.25,-1,-1,-1,-1,6.25,-1,-1,-1,-1,-1,7.25,23.5
55000078,55,5,8.5,-1,-1,-1,5.1,-1,-1,-1,-1,-1,-1,7.5,26.1
55000079,55,4.6,4.5,-1,-1,5,-1,-1,-1,-1,5.35,-1,-1,-1,19.45
55000080,55,3.25,5,-1,5,-1,-1,5.25,-1,-1,-1,-1,-1,-1,18.5
55000081,55,3.35,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8.25,25.6
55000082,55,3.85,5.75,-1,-1,-1,-1,-1,5.75,-1,-1,-1,-1,7.5,22.85
55000083,55,2.95,6.25,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,8,25.2
55000084,55,6.6,7.25,-1,7.25,-1,7.75,-1,-1,-1,-1,-1,-1,-1,28.85
55000085,55,8,7.25,-1,9,8,-1,-1,-1,-1,-1,-1,-1,-1,32.25
55000086,55,3.25,5.25,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,8,23.5
55000087,55,4.1,6.25,-1,-1,-1,7.5,-1,8.75,-1,-1,-1,-1,-1,26.6
55000088,55,4.75,7.75,-1,-1,-1,6.85,-1,9.25,-1,-1,-1,-1,-1,28.6
55000089,55,3.5,6.25,-1,-1,2.1,5.6,-1,-1,-1,-1,-1,-1,-1,17.45
55000090,55,5.25,7.25,-1,-1,4.25,5.35,-1,-1,-1,-1,-1,-1,-1,22.1
55000091,55,3.6,5.5,-1,-1,-1,-1,-1,-1,-1,5,5.25,-1,-1,19.35
55000092,55,4.25,8,-1,5.5,3.25,-1,-1,-1,-1,-1,-1,-1,-1,21
55000093,55,5.25,8.25,-1,-1,-1,5,-1,8.5,-1,-1,-1,-1,-1,27
55000094,55,2.35,7.25,-1,-1,-1,-1,-1,4.6,-1,-1,-1,-1,8,22.2
55000095,55,3.1,7.25,-1,-1,-1,-1,-1,7.25,-1,-1,-1,-1,8.5,26.1
55000096,55,2.7,4.25,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,6.75,19.7
55000097,55,7.5,3.75,9.25,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.5
55000098,55,2.1,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,7.5,23.6
55000099,55,3.7,7.75,-1,5.5,-1,4.5,-1,-1,-1,-1,-1,-1,-1,21.45
55000100,55,3.5,8,5,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,24.5
55000101,55,6.25,8,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,9.5,30.75
55000102,55,2.6,9,-1,-1,-1,-1,7.75,9,-1,-1,-1,-1,-1,28.35
55000103,55,2.6,8.5,-1,-1,-1,-1,7.25,7,-1,-1,-1,-1,-1,25.35
55000104,55,2.85,6.75,2.75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,15.85
55000105,55,3.75,8.5,-1,-1,-1,-1,5.1,4.6,-1,-1,-1,-1,-1,21.95
55000106,55,9,7.5,6.25,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.75
55000107,55,3.35,7.25,-1,-1,2.75,3.85,-1,-1,-1,-1,-1,-1,-1,17.2
55000108,55,2.7,8,-1,-1,-1,-1,6.75,6.85,-1,-1,-1,-1,-1,24.3
55000109,55,3.1,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.1,7.75,25.7
55000110,55,7.25,9.5,-1,9,7.75,-1,-1,-1,-1,-1,-1,-1,-1,33.5
55000111,55,4.75,7.25,-1,-1,-1,-1,6.5,-1,-1,-1,-1,-1,7.85,26.35
55000112,55,2.2,5,-1,-1,1.85,2.1,-1,-1,-1,-1,-1,-1,-1,11.15
55000113,55,4.5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.5,8.25,29.25
55000114,55,7,7.75,-1,7.5,4.75,-1,-1,-1,-1,-1,-1,-1,-1,27
55000115,55,2.5,7.75,-1,-1,-1,-1,-1,5.6,-1,-1,-1,-1,8.5,24.35
55000116,55,5,6.75,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.75
55000117,55,5.25,7.5,-1,-1,-1,-1,-1,8.5,-1,-1,-1,-1,8.75,30
55000118,55,3.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.6,7.25,24.85
55000119,55,4.35,9,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,9,30.35
55000120,55,7.5,7.75,6,9.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.5
55000121,55,2.2,5.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.25,7,21.95
55000122,55,3.25,6.5,-1,-1,-1,-1,-1,8.1,-1,-1,-1,-1,7.5,25.35
55000123,55,1.85,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,6.5,23.35
55000124,55,6,7.25,-1,7,7.25,-1,-1,-1,-1,-1,-1,-1,-1,27.5
55000125,55,6,6.5,-1,7,5.25,-1,-1,-1,-1,-1,-1,-1,-1,24.75
55000126,55,7,8.25,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.25
55000127,55,5.75,7,4.5,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,25.25
55000128,55,3.1,7.5,-1,-1,-1,-1,-1,7.5,-1,-1,-1,-1,8.75,26.85
55000129,55,2.1,5,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,7.25,20.35
55000130,55,5,3.25,-1,-1,-1,-1,-1,7.5,-1,-1,-1,8.25,-1,24
55000131,55,3.1,5.75,-1,4.75,-1,-1,-1,6.5,-1,-1,-1,-1,-1,20.1
55000132,55,4.5,6.25,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,8.25,27
55000133,55,5.5,7,4.25,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.75
55000134,55,6,6,6,-1,6.5,-1,-1,-1,-1,-1,-1,-1,-1,24.5
55000135,55,9,7,5.25,-1,8.25,-1,-1,-1,-1,-1,-1,-1,-1,29.5
55000136,55,4.85,7.25,-1,5.6,5.25,-1,-1,-1,-1,-1,-1,-1,-1,22.95
55000137,55,5.5,7,-1,-1,7.1,6.1,-1,-1,-1,-1,-1,-1,-1,25.7
55000138,55,3.5,7.5,-1,-1,-1,-1,7.25,-1,-1,-1,-1,-1,8.75,27
55000139,55,4,5.5,-1,-1,-1,-1,-1,-1,-1,-1,5.75,-1,7.25,22.5
55000140,55,2.1,5.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.75,8.5,23.1
55000141,55,5,8,-1,5.75,-1,6.5,-1,-1,-1,-1,-1,-1,-1,25.25
55000142,55,3,7.5,-1,-1,-1,-1,-1,6.85,-1,-1,-1,-1,8.25,25.6
55000143,55,2.25,5.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.75,6.75,20
55000144,55,7.5,7.5,-1,-1,7,6.5,-1,-1,-1,-1,-1,-1,-1,28.5
55000145,55,4.5,5.5,-1,5.5,-1,-1,6.25,-1,-1,-1,-1,-1,-1,21.75
55000146,55,4.75,7,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,8.25,29
55000147,55,4.25,6.5,-1,-1,-1,-1,6.25,-1,-1,-1,-1,-1,8.75,25.75
55000148,55,4.1,6.5,-1,-1,-1,-1,7,-1,-1,-1,5.6,-1,-1,23.2
55000149,55,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.75,6.75,23.5
55000150,55,6.5,6.75,-1,-1,4.25,5.6,-1,-1,-1,-1,-1,-1,-1,23.1
55000151,55,3.5,6.75,-1,-1,-1,-1,-1,5.75,-1,-1,-1,-1,7,23
55000152,55,8.5,7.25,-1,9.5,9.25,-1,-1,-1,-1,-1,-1,-1,-1,34.5
55000153,55,5.5,8,4.5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,24
55000154,55,3,6.5,-1,-1,-1,5.25,-1,-1,-1,5.95,-1,-1,-1,20.7
55000155,55,2.95,7,-1,-1,-1,-1,6.5,-1,-1,-1,4.75,-1,-1,21.2
55000156,55,3.1,6.75,-1,-1,-1,-1,-1,9.25,-1,-1,-1,-1,8.25,27.35
55000157,55,3.85,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8.25,28.1
55000158,55,2.7,7,-1,-1,-1,-1,-1,8.5,-1,-1,-1,-1,8.75,26.95
55000159,55,5.25,7.25,-1,7,6.35,-1,-1,-1,-1,-1,-1,-1,-1,25.85
55000160,55,5.25,7,7,-1,5.25,-1,-1,-1,-1,-1,-1,-1,-1,24.5
55000161,55,3.5,6.5,-1,-1,-1,-1,-1,6.1,-1,-1,-1,-1,7.25,23.35
55000162,55,7.25,7.75,-1,8.5,9.25,-1,-1,-1,-1,-1,-1,-1,-1,32.75
55000163,55,4.85,5.25,6.75,-1,-1,6.35,-1,-1,-1,-1,-1,-1,-1,23.2
55000164,55,4.25,6.5,-1,6.25,-1,5.25,-1,-1,-1,-1,-1,-1,-1,22.25
55000165,55,4.7,7.75,-1,4.75,3,-1,-1,-1,-1,-1,-1,-1,-1,20.2
55000166,55,2.6,6.75,-1,5.25,-1,3.8,-1,-1,-1,-1,-1,-1,-1,18.4
55000167,55,2.35,6,-1,-1,-1,-1,-1,6.75,-1,-1,-1,-1,9,24.1
55000168,55,4,6.75,-1,5.25,-1,-1,-1,8.25,-1,-1,-1,-1,-1,24.25
55000169,55,7.5,7,-1,7.75,6.5,-1,-1,-1,-1,-1,-1,-1,-1,28.75
55000170,55,3.25,8,-1,-1,-1,4.75,7.25,-1,-1,-1,-1,-1,-1,23.25
55000171,55,3.6,6.5,-1,-1,2.85,3.6,-1,-1,-1,-1,-1,-1,-1,16.55
55000172,55,6.25,6.25,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.5
55000173,55,3.75,5.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.75,8.25,24.5
55000174,55,2.55,5.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.75,9,24.8
55000175,55,2.85,7,-1,-1,-1,-1,-1,7.25,-1,-1,-1,-1,8.5,25.6
55000176,55,9,8.5,6.5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,34
55000177,55,3,6.25,-1,-1,3.75,3.35,-1,-1,-1,-1,-1,-1,-1,16.35
55000178,55,9,7,-1,10,9.25,-1,-1,-1,-1,-1,-1,-1,-1,35.25
55000179,55,4.6,5.5,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,7.5,24.6
55000180,55,4.5,5.5,-1,5.5,2.85,-1,-1,-1,-1,-1,-1,-1,-1,18.35
55000181,55,6.75,7.75,-1,8,6.1,-1,-1,-1,-1,-1,-1,-1,-1,28.6
55000182,55,3.75,6.75,-1,-1,-1,-1,-1,6.5,-1,-1,-1,-1,8,25
55000183,55,6.75,5.75,-1,-1,6.75,7,-1,-1,-1,-1,-1,-1,-1,26.25
55000184,55,3.6,7,-1,4.85,-1,-1,6.25,-1,-1,-1,-1,-1,-1,21.7
55000185,55,7.5,8.25,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.75
55000186,55,4.25,7.25,-1,-1,-1,-1,-1,6.85,-1,-1,-1,-1,7.25,25.6
55000187,55,3.1,6.75,-1,-1,-1,-1,-1,5.85,-1,-1,-1,-1,8.25,23.95
55000188,55,4.75,8.75,-1,-1,-1,5.1,-1,7.75,-1,-1,-1,-1,-1,26.35
55000189,55,4,6.25,3.25,4.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.75
55000190,55,3.35,8.75,-1,5.25,-1,-1,6.25,-1,-1,-1,-1,-1,-1,23.6
55000191,55,3.7,6.75,-1,-1,-1,-1,-1,5.75,-1,-1,-1,-1,7.5,23.7
55000192,55,4.75,8.25,-1,7.5,-1,5.35,-1,-1,-1,-1,-1,-1,-1,25.85
55000193,55,4.35,6.75,-1,-1,-1,-1,7.25,8.25,-1,-1,-1,-1,-1,26.6
55000194,55,4.25,6.25,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,8.75,25.25
55000195,55,4.85,7.75,-1,-1,7.25,5.75,-1,-1,-1,-1,-1,-1,-1,25.6
55000196,55,4.35,8.5,-1,6.5,4.85,-1,-1,-1,-1,-1,-1,-1,-1,24.2
55000197,55,2.2,7,-1,-1,-1,-1,-1,4.5,-1,-1,-1,-1,8.35,22.05
55000198,55,7.1,8,-1,-1,7.75,7.25,-1,-1,-1,-1,-1,-1,-1,30.1
55000199,55,2.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6.35,20.35
55000200,55,4.25,6,-1,-1,4.6,7,-1,-1,-1,-1,-1,-1,-1,21.85
55000201,55,5,8.5,-1,6.85,5.75,-1,-1,-1,-1,-1,-1,-1,-1,26.1
55000202,55,6.25,6.5,6.25,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.25
55000203,55,8.5,8,-1,-1,9,8,-1,-1,-1,-1,-1,-1,-1,33.5
55000204,55,2.35,6,-1,-1,-1,4.75,-1,-1,-1,-1,-1,-1,7.25,20.35
55000205,55,6,6.5,4.5,7.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.6
55000206,55,8.5,6.75,8,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.75
55000207,55,1.85,3.5,-1,-1,-1,-1,-1,4.85,-1,-1,-1,-1,7.25,17.45
55000208,55,6.25,5.5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.75
55000209,55,5,7.5,-1,-1,7.75,8,-1,-1,-1,-1,-1,-1,-1,28.25
55000210,55,2.5,8.25,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,7.75,25.5
55000211,55,4.5,7.5,-1,-1,6.25,5.6,-1,-1,-1,-1,-1,-1,-1,23.85
55000212,55,2.35,5,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,6,18.35
55000213,55,6.5,7,-1,-1,7.25,8,-1,-1,-1,-1,-1,-1,-1,28.75
55000214,55,4.6,8.25,-1,-1,7,6.5,-1,-1,-1,-1,-1,-1,-1,26.35
55000215,55,4.5,7.5,4.5,-1,6.25,-1,-1,-1,-1,-1,-1,-1,-1,22.75
55000216,55,5,8.5,-1,-1,6,5.6,-1,-1,-1,-1,-1,-1,-1,25.1
55000217,55,2,6,-1,-1,-1,-1,-1,4.25,-1,-1,-1,-1,6.5,18.75
55000218,55,6.6,7.5,-1,-1,7,7.25,-1,-1,-1,-1,-1,-1,-1,28.35
55000219,55,4.1,7.25,-1,-1,-1,-1,-1,6.85,-1,-1,-1,-1,7.25,25.45
55000220,55,4.95,8,-1,-1,5.75,7,-1,-1,-1,-1,-1,-1,-1,25.7
55000221,55,2.7,7.5,-1,-1,-1,-1,-1,5.2,-1,-1,-1,-1,7.5,22.9
55000222,55,5.75,8.5,-1,7.25,-1,7.25,-1,-1,-1,-1,-1,-1,-1,28.75
55000223,55,3.1,7.5,-1,-1,-1,-1,-1,6.75,-1,-1,-1,-1,9,26.35
55000224,55,3.35,7.25,-1,-1,-1,-1,8.25,9.25,-1,-1,-1,-1,-1,28.1
55000225,55,4,6.5,-1,-1,-1,-1,8,8.5,-1,-1,-1,-1,-1,27
55000226,55,7.5,8.5,5.75,-1,-1,-1,9.25,-1,-1,-1,-1,-1,-1,31
55000227,55,4.25,7.5,-1,-1,-1,-1,8.75,-1,-1,-1,-1,-1,8.75,29.25
55000228,55,3.7,6.75,-1,-1,-1,5.6,-1,6.6,-1,-1,-1,-1,-1,22.65
55000229,55,3.75,6.75,-1,6.25,4.1,-1,-1,-1,-1,-1,-1,-1,-1,20.85
55000230,55,6.25,7,5.5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.75
55000231,55,7.25,8,5.75,5.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.35
55000232,55,5,7.5,2.75,-1,-1,4.85,-1,-1,-1,-1,-1,-1,-1,20.1
55000233,55,3.85,7,-1,6.25,3.75,-1,-1,-1,-1,-1,-1,-1,-1,20.85
55000234,55,3.75,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.1,9.25,26.6
55000235,55,2,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.75,6.75,22.75
55000236,55,4.45,8.5,-1,7.1,7.75,-1,-1,-1,-1,-1,-1,-1,-1,27.8
55000237,55,6.25,8.25,6,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.25
55000238,55,3.25,7,-1,-1,-1,-1,-1,6.6,-1,-1,-1,-1,7.75,24.6
55000239,55,4.5,5.75,-1,-1,4.25,-1,-1,-1,-1,8.25,-1,-1,-1,22.75
55000240,55,7.5,6.5,-1,7.85,7,-1,-1,-1,-1,-1,-1,-1,-1,28.85
55000241,55,5.75,6.5,-1,5,-1,-1,6.5,-1,-1,-1,-1,-1,-1,23.75
55000242,55,7.5,7.5,-1,9,6.75,-1,-1,-1,-1,-1,-1,-1,-1,30.75
55000243,55,5.5,9,4.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.75,28
55000244,55,3.35,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,23.6
55000245,55,2.95,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,7.75,25.7
55000246,55,2.75,7,-1,-1,-1,-1,-1,6.1,-1,-1,-1,8.5,-1,24.35
55000247,55,5.75,7,-1,6.25,4.6,-1,-1,-1,-1,-1,-1,-1,-1,23.6
55000248,55,6.25,8.5,-1,5.85,6.25,-1,-1,-1,-1,-1,-1,-1,-1,26.85
55000249,55,2.5,7,-1,-1,-1,-1,-1,6.45,-1,-1,-1,-1,7.35,23.3
55000250,55,8,8,-1,6.6,7.25,-1,-1,-1,-1,-1,-1,-1,-1,29.85
55000251,55,5.5,8.5,5.5,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.75
55000252,55,5.5,8.25,-1,-1,6.25,6,-1,-1,-1,-1,-1,-1,-1,26
55000253,55,4.35,7.5,-1,6.75,4.5,-1,-1,-1,-1,-1,-1,-1,-1,23.1
55000254,55,4.5,7,3.25,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,21.75
55000255,55,7.25,8.75,-1,9,8.25,-1,-1,-1,-1,-1,-1,-1,-1,33.25
55000256,55,3.6,7.5,4,-1,-1,-1,7.75,-1,-1,-1,-1,-1,-1,22.85
55000257,55,3.6,7.25,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.25,22.1
55000258,55,2.95,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.25,6.75,23.95
55000259,55,2.75,6.5,4.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
55000260,55,6.25,8.5,-1,7.25,6.25,-1,-1,-1,-1,-1,-1,-1,-1,28.25
55000261,55,6.1,8,-1,-1,-1,8.25,-1,9.25,-1,-1,-1,-1,-1,31.6
55000262,55,4.25,7.5,4,-1,-1,3.75,-1,-1,-1,-1,-1,-1,-1,19.5
55000263,55,5.75,7.25,-1,5.5,-1,-1,-1,8.5,-1,-1,-1,-1,-1,27
55000264,55,2.85,6.5,-1,-1,-1,-1,-1,5.25,-1,-1,-1,-1,6.6,21.2
55000265,55,2.85,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,6.6,24.2
55000266,55,5.75,6.5,6.25,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.25
55000267,55,4.6,6.5,5.5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.6
55000268,55,5,6.25,-1,-1,5.75,5.75,-1,-1,-1,-1,-1,-1,-1,22.75
55000269,55,6.5,7.5,4,-1,-1,-1,7.25,-1,-1,-1,-1,-1,-1,25.25
