SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
06000179,6,2.45,4.5,-1,-1,-1,-1,6,4.7,-1,-1,-1,-1,-1,17.65
06000180,6,2.6,5.5,-1,-1,-1,-1,6.5,7,-1,-1,-1,-1,-1,21.6
06000181,6,3.25,5.5,-1,4.1,-1,-1,6.25,-1,-1,-1,-1,-1,-1,19.1
06000182,6,3.35,6,-1,-1,-1,-1,5.75,5.35,-1,-1,-1,-1,-1,20.45
06000183,6,2.85,7.5,-1,-1,-1,-1,-1,5.5,-1,-1,-1,8.75,-1,24.6
06000184,6,2.6,5.75,-1,5,-1,-1,6,-1,-1,-1,-1,-1,-1,19.35
06000185,6,2.25,5.5,-1,-1,-1,3.6,3.1,-1,-1,-1,-1,-1,-1,14.45
06000186,6,3.5,6.25,-1,-1,-1,3.75,6.45,-1,-1,-1,-1,-1,-1,19.95
06000187,6,3.85,5.5,-1,-1,-1,5.5,7.75,-1,-1,-1,-1,-1,-1,22.6
06000188,6,3.6,4.5,-1,-1,-1,-1,4.75,5.25,-1,-1,-1,-1,-1,18.1
06000189,6,3.6,7,-1,-1,-1,-1,6.5,7.5,-1,-1,-1,-1,-1,24.6
06000190,6,2.85,5.75,-1,-1,-1,4.5,4.25,-1,-1,-1,-1,-1,-1,17.35
06000191,6,3.5,5.75,-1,4.5,-1,-1,4,-1,-1,-1,-1,-1,-1,17.75
06000192,6,-1,6.5,-1,-1,-1,-1,9.25,8.75,-1,-1,-1,-1,-1,24.5
06000193,6,3.6,5.5,-1,-1,-1,-1,4.5,5.25,-1,-1,-1,-1,-1,18.85
06000194,6,4,6.5,-1,-1,-1,-1,8.25,9.75,-1,-1,-1,-1,-1,28.5
06000195,6,3.35,5.75,-1,-1,-1,-1,7.25,-1,-1,-1,-1,-1,8,24.35
06000196,6,3.1,5,-1,-1,-1,-1,7,5.75,-1,-1,-1,-1,-1,20.85
06000197,6,-1,7.5,-1,-1,-1,-1,7.25,8.75,-1,-1,-1,-1,-1,23.5
06000198,6,3.85,4.5,-1,-1,-1,-1,4,6,-1,-1,-1,-1,-1,18.35
06000199,6,3,5.5,-1,-1,-1,-1,5.75,-1,-1,-1,4.1,-1,-1,18.35
06000200,6,2.1,4.75,-1,-1,-1,-1,6.35,5.6,-1,-1,-1,-1,-1,18.8
06000201,6,4,6.25,-1,-1,-1,4.2,6.75,-1,-1,-1,-1,-1,-1,21.2
06000202,6,4.25,7.75,-1,-1,-1,-1,7,8.75,-1,-1,-1,-1,-1,27.75
06000203,6,3.85,6,5.5,-1,-1,-1,-1,-1,-1,-1,-1,7.6,-1,22.95
06000204,6,3.7,5.25,-1,-1,-1,-1,5.5,5,-1,-1,-1,-1,-1,19.45
06000205,6,2.35,7,-1,-1,-1,3.45,5.5,-1,-1,-1,-1,-1,-1,18.3
06000206,6,3.2,6.25,-1,-1,-1,-1,7.5,7.5,-1,-1,-1,-1,-1,24.45
06000207,6,2.85,3.5,-1,-1,-1,-1,7,6.5,-1,-1,-1,-1,-1,19.85
06000208,6,1.85,5,-1,-1,-1,2.85,5.75,-1,-1,-1,-1,-1,-1,15.45
06000209,6,1.35,5.5,-1,-1,-1,-1,4,2.85,-1,-1,-1,-1,-1,13.7
06000210,6,2.05,5.5,-1,-1,-1,-1,5.7,5.25,-1,-1,-1,-1,-1,18.5
06000211,6,2.7,6.5,-1,-1,-1,-1,4.35,-1,-1,-1,5.75,-1,-1,19.3
06000212,6,3.6,6.5,-1,-1,-1,-1,7,-1,-1,-1,4.1,-1,-1,21.2
06000213,6,2.05,3.75,-1,-1,-1,-1,5.7,5.6,-1,-1,-1,-1,-1,17.1
06000214,6,2.95,5.5,-1,-1,-1,-1,4.75,-1,-1,-1,-1,-1,7,20.2
06000215,6,3.75,4.25,-1,-1,-1,-1,5,5.85,-1,-1,-1,-1,-1,18.85
06000216,6,2.6,3.75,-1,-1,-1,-1,4.7,5,-1,-1,-1,-1,-1,16.05
06000217,6,1.45,4.5,-1,-1,-1,-1,6,3.95,-1,-1,-1,-1,-1,15.9
06000218,6,1.7,4.25,-1,-1,-1,-1,4.75,4.7,-1,-1,-1,-1,-1,15.4
06000219,6,3.25,4,-1,-1,-1,-1,6.85,5.25,-1,-1,-1,-1,-1,19.35
06000220,6,-1,7.25,-1,-1,-1,-1,8.5,7.75,-1,-1,-1,-1,-1,23.5
06000221,6,3.6,5,-1,-1,-1,-1,7,6.25,-1,-1,-1,-1,-1,21.85
06000222,6,4.5,6.25,-1,3.75,-1,-1,8.25,-1,-1,-1,-1,-1,-1,22.75
06000223,6,2.25,5.5,-1,-1,-1,-1,5.35,6.25,-1,-1,-1,-1,-1,19.35
06000224,6,1.75,7.75,-1,-1,-1,-1,6,5.75,-1,-1,-1,-1,-1,21.25
06000225,6,3.75,6.75,-1,-1,-1,-1,4.5,-1,-1,-1,-1,-1,6.75,21.75
06000226,6,2.35,3.75,-1,-1,-1,-1,4.85,6.35,-1,-1,-1,-1,-1,17.3
06000227,6,2.1,3,-1,-1,-1,-1,5.1,2.5,-1,-1,-1,-1,-1,12.7
06000228,6,3.45,5.75,-1,3.6,-1,-1,6.5,-1,-1,-1,-1,-1,-1,19.3
06000229,6,5,7.5,-1,5.25,-1,-1,8,-1,-1,-1,-1,-1,-1,25.75
06000230,6,1.85,4,-1,-1,-1,-1,5.75,4.95,-1,-1,-1,-1,-1,16.55
06000231,6,4.25,8.5,-1,-1,-1,-1,7.75,-1,-1,-1,-1,-1,7.5,28
06000232,6,3.1,8,-1,-1,-1,-1,9.25,9.25,-1,-1,-1,-1,-1,29.6
06000233,6,2.35,7.75,-1,4.25,-1,-1,7.5,-1,-1,-1,-1,-1,-1,21.85
06000234,6,3.1,3,-1,-1,-1,-1,4.5,-1,-1,-1,-1,-1,6,16.6
06000235,6,4.75,6.25,-1,-1,-1,-1,-1,6.85,-1,-1,-1,-1,8.25,26.1
06000236,6,3.25,4.75,-1,-1,-1,-1,4.85,5.25,-1,-1,-1,-1,-1,18.1
06000237,6,3.45,6,-1,4,-1,-1,7,-1,-1,-1,-1,-1,-1,20.45
06000238,6,2.75,5.25,-1,-1,-1,3.1,2.45,-1,-1,-1,-1,-1,-1,13.55
06000239,6,4.1,8.25,-1,-1,-1,5.1,7.5,-1,-1,-1,-1,-1,-1,24.95
06000240,6,4,7.75,-1,-1,-1,4.6,4.25,-1,-1,-1,-1,-1,-1,20.6
06000241,6,2.1,3.5,-1,-1,-1,-1,6.25,3.75,-1,-1,-1,-1,-1,15.6
06000242,6,5.75,6.25,-1,6.75,6.85,-1,-1,-1,-1,-1,-1,-1,-1,25.6
06000243,6,2.35,2.5,-1,-1,-1,-1,4.75,-1,-1,-1,-1,-1,4.75,14.35
06000244,6,4.6,4.5,-1,-1,-1,-1,7.75,6.25,-1,-1,-1,-1,-1,23.1
06000245,6,4.5,6.66,-1,-1,-1,-1,7.5,7.5,-1,-1,-1,-1,-1,26.16
06000246,6,4.1,5.25,-1,4.5,-1,-1,6,-1,-1,-1,-1,-1,-1,19.85
06000247,6,2.35,6,-1,3.75,-1,-1,6,-1,-1,-1,-1,-1,-1,18.1
06000248,6,3.75,5,-1,-1,-1,-1,7.35,7.2,-1,-1,-1,-1,-1,23.3
06000249,6,3,7.25,-1,-1,-1,-1,-1,6.1,-1,-1,-1,8.5,-1,24.85
06000250,6,1.95,6,-1,-1,-1,-1,-1,4.25,-1,-1,-1,8.5,-1,20.7
06000251,6,3.6,6,-1,-1,-1,-1,7.75,-1,-1,-1,-1,9.25,-1,26.6
06000252,6,2.85,5.25,-1,-1,-1,-1,7.75,-1,-1,-1,-1,-1,7.25,23.1
06000253,6,1.6,3.5,-1,-1,-1,-1,6,5.25,-1,-1,-1,-1,-1,16.35
06000254,6,4,5,-1,-1,-1,-1,4.2,-1,-1,-1,4.35,-1,-1,17.55
06000255,6,0.95,5.5,-1,-1,-1,-1,6.75,-1,-1,-1,-1,-1,6.25,19.45
06000256,6,2.6,7.5,-1,-1,-1,3.1,6.1,-1,-1,-1,-1,-1,-1,19.3
06000257,6,2.95,4.75,-1,-1,-1,-1,2.6,-1,-1,-1,3.1,-1,-1,13.4
06000258,6,3.1,6.5,-1,-1,-1,-1,5.75,7,-1,-1,-1,-1,-1,22.35
06000259,6,0.95,4,-1,-1,-1,-1,6.1,4.5,-1,-1,-1,-1,-1,15.55
06000260,6,3.25,3.75,-1,-1,-1,-1,5.1,-1,-1,-1,-1,-1,7.75,19.85
06000261,6,3.6,6.5,-1,-1,-1,-1,7.35,6.6,-1,-1,-1,-1,-1,24.05
06000262,6,2.7,6.25,-1,-1,-1,4,4.35,-1,-1,-1,-1,-1,-1,17.3
06000263,6,2.7,5.75,-1,-1,-1,-1,4.75,5.25,-1,-1,-1,-1,-1,18.45
06000264,6,3.2,2.25,-1,-1,-1,-1,3.8,4.75,-1,-1,-1,-1,-1,14
06000265,6,3.6,3,-1,-1,-1,-1,4.6,4.7,-1,-1,-1,-1,-1,15.9
06000266,6,2.3,5.5,-1,-1,-1,-1,4.5,-1,-1,-1,4.5,-1,-1,16.8
06000267,6,2.1,5.5,-1,-1,-1,4.2,4.25,-1,-1,-1,-1,-1,-1,16.05
06000268,6,2.5,5.25,-1,-1,-1,-1,4.6,4.6,-1,-1,-1,-1,-1,16.95
06000269,6,2.6,5.75,-1,-1,-1,5,4.6,-1,-1,-1,-1,-1,-1,17.95
