SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
57000001,57,6.75,6,-1,-1,6.75,6.05,-1,-1,-1,-1,-1,-1,-1,25.55
57000002,57,7.5,6.75,5.75,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.25
57000003,57,5.5,5.75,-1,5.6,4.5,-1,-1,-1,-1,-1,-1,-1,-1,21.35
57000004,57,2.75,2.75,-1,-1,-1,-1,5.5,5.1,-1,-1,-1,-1,-1,16.1
57000005,57,4.75,6,4.5,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.75
57000006,57,7.25,7.5,6.25,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.25
57000007,57,5.25,5.75,-1,7.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,24.75
57000008,57,6.25,7.5,4.75,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,27
57000009,57,3.75,5.5,-1,-1,-1,-1,4.1,5.45,-1,-1,-1,-1,-1,18.8
57000010,57,6.1,6,-1,-1,7,5.1,-1,-1,-1,-1,-1,-1,-1,24.2
57000011,57,4.85,6,6,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.6
57000012,57,2.45,5.25,-1,-1,-1,-1,6.1,6.75,-1,-1,-1,-1,-1,20.55
57000013,57,5,7,-1,6.75,4.85,-1,-1,-1,-1,-1,-1,-1,-1,23.6
57000014,57,6.25,5.75,5.75,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
57000015,57,5,6.5,4.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.5
57000016,57,3,6.25,-1,-1,-1,-1,6,6.5,-1,-1,-1,-1,-1,21.75
57000017,57,4.5,8.25,5.75,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,27.5
57000018,57,7,7.25,5.5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.75
57000019,57,6.25,7,-1,8.25,5.75,-1,-1,-1,-1,-1,-1,-1,-1,27.25
57000020,57,4.75,8,6,-1,-1,7.25,-1,-1,-1,-1,-1,-1,-1,26
57000021,57,6,6.25,5.75,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.25
57000022,57,1.75,2.5,-1,-1,-1,-1,5.45,6.25,-1,-1,-1,-1,-1,15.95
57000023,57,4.5,6,-1,-1,-1,-1,7.5,7,-1,-1,-1,-1,-1,25
57000024,57,4.85,5.58,-1,7.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,25.43
57000025,57,7,5.33,-1,6.2,4.6,-1,-1,-1,-1,-1,-1,-1,-1,23.13
57000026,57,4,6.5,-1,-1,-1,-1,9.5,9.75,-1,-1,-1,-1,-1,29.75
57000027,57,2.75,7,-1,-1,-1,-1,4.25,6.2,-1,-1,-1,-1,-1,20.2
57000028,57,4.35,5.5,4.25,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.1
57000029,57,2.6,5.75,-1,-1,-1,-1,5.85,3.5,-1,-1,-1,-1,-1,17.7
57000030,57,4,7,-1,-1,-1,-1,6.25,-1,-1,-1,-1,-1,8.25,25.5
57000031,57,4.25,5.75,-1,-1,-1,-1,6.25,-1,-1,-1,-1,-1,7,23.25
57000032,57,5,6.5,-1,-1,-1,-1,9,9,-1,-1,-1,-1,-1,29.5
57000033,57,6.5,7,5.75,7.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.35
57000034,57,3.35,5.5,-1,-1,-1,-1,6.75,7.5,-1,-1,-1,-1,-1,23.1
57000035,57,6,6.5,-1,-1,-1,7.75,-1,8.75,-1,-1,-1,-1,-1,29
57000036,57,1.6,3.25,-1,-1,-1,-1,4.85,3.5,-1,-1,-1,-1,-1,13.2
57000037,57,1.85,4.25,-1,-1,-1,-1,2.7,4.75,-1,-1,-1,-1,-1,13.55
57000038,57,4.25,5.75,-1,-1,-1,-1,3.35,5.25,-1,-1,-1,-1,-1,18.6
57000039,57,3,5.75,3.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.25,20.75
57000040,57,4.75,6.25,6.75,-1,-1,-1,8.25,-1,-1,-1,-1,-1,-1,26
57000041,57,4.25,4.75,4.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
57000042,57,6.75,6.5,6.5,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,28
57000043,57,5.75,6.5,4.5,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,25.25
57000044,57,7.75,6.5,6.75,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,29
57000045,57,4.85,6,6.25,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.85
57000046,57,3.6,5.25,-1,-1,-1,-1,6.35,6.35,-1,-1,-1,-1,-1,21.55
57000047,57,6,6.75,5.75,-1,6.5,-1,-1,-1,-1,-1,-1,-1,-1,25
57000048,57,3.35,5.5,-1,-1,-1,-1,6.75,7.25,-1,-1,-1,-1,-1,22.85
57000049,57,4.5,4.25,3.75,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.75
57000050,57,5.25,6.25,6,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.1
57000051,57,5.5,5.75,-1,-1,-1,-1,7.75,7,-1,-1,-1,-1,-1,26
57000052,57,3.5,5.75,4,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
