SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
45000001,45,6.25,6.5,4.5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.25
45000002,45,2.45,3.25,-1,-1,-1,-1,5.25,5.35,-1,-1,-1,-1,-1,16.3
45000003,45,4.1,5.5,-1,-1,-1,-1,7.35,-1,-1,-1,-1,-1,9.25,26.2
45000004,45,3,5,-1,4.5,-1,2.75,-1,-1,-1,-1,-1,-1,-1,15.25
45000005,45,3.7,5.25,-1,-1,-1,-1,7.5,5.1,-1,-1,-1,-1,-1,21.55
45000006,45,3.25,6,-1,4.1,-1,5.35,-1,-1,-1,-1,-1,-1,-1,18.7
45000007,45,1.35,3.75,-1,-1,-1,-1,-1,4.85,-1,-1,-1,-1,6,15.95
45000008,45,4,7.25,-1,-1,-1,-1,-1,3.75,-1,-1,-1,-1,6.5,21.5
45000009,45,3.1,6,-1,-1,-1,3.85,5.5,-1,-1,-1,-1,-1,-1,18.45
45000010,45,3.7,6,-1,-1,-1,-1,7.75,5.75,-1,-1,-1,-1,-1,23.2
45000011,45,4.6,3,-1,3.75,-1,-1,3.1,-1,-1,-1,-1,-1,-1,14.45
45000012,45,3.5,2.75,-1,-1,-1,-1,5.6,3.1,-1,-1,-1,-1,-1,14.95
45000013,45,4.35,5.75,-1,-1,-1,-1,6.5,-1,-1,5,-1,-1,-1,21.6
45000014,45,2.75,4.75,-1,-1,-1,-1,-1,2.6,-1,-1,-1,-1,4.1,14.2
45000015,45,4.5,5,-1,4.25,-1,-1,5,-1,-1,-1,-1,-1,-1,18.75
45000016,45,3.1,5.75,-1,-1,-1,-1,-1,5.35,-1,-1,-1,-1,8.25,22.45
45000017,45,3.45,3.25,-1,4.25,-1,-1,2.7,-1,-1,-1,-1,-1,-1,13.65
45000018,45,3.2,6.75,-1,5.75,7.6,-1,-1,-1,-1,-1,-1,-1,-1,23.3
45000019,45,5.75,7.25,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,8,26
45000020,45,4.5,3.5,-1,2.75,-1,-1,2.5,-1,-1,-1,-1,-1,-1,13.25
45000021,45,3.6,4.5,-1,-1,-1,-1,4.1,6.6,-1,-1,-1,-1,-1,18.8
45000022,45,4.25,6,-1,-1,-1,-1,8.25,8.5,-1,-1,-1,-1,-1,27
45000023,45,3.6,6.75,-1,5.5,-1,3.75,-1,-1,-1,-1,-1,-1,-1,19.6
45000024,45,1.85,6.25,-1,-1,-1,-1,5.25,7.1,-1,-1,-1,-1,-1,20.45
45000025,45,4.25,7.25,-1,5.75,7.35,-1,-1,-1,-1,-1,-1,-1,-1,24.6
45000026,45,2.6,7.25,-1,5.25,-1,4.5,-1,-1,-1,-1,-1,-1,-1,19.6
45000027,45,3.6,6.75,-1,-1,-1,-1,7,6.25,-1,-1,-1,-1,-1,23.6
45000028,45,3.85,4.25,-1,-1,-1,-1,5,3.5,-1,-1,-1,-1,-1,16.6
45000029,45,2.75,6,-1,-1,-1,4,5.5,-1,-1,-1,-1,-1,-1,18.25
45000030,45,5.5,8,-1,-1,-1,-1,9.25,9.5,-1,-1,-1,-1,-1,32.25
45000031,45,4.5,3.75,-1,4.75,-1,-1,6.5,-1,-1,-1,-1,-1,-1,19.5
45000032,45,5.5,7.5,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,9,28
45000033,45,3.2,7,-1,-1,-1,-1,8.25,7.75,-1,-1,-1,-1,-1,26.2
45000034,45,4.5,6.5,3.25,-1,-1,-1,5.5,-1,-1,-1,-1,-1,-1,19.75
45000035,45,4.5,3.75,-1,-1,-1,-1,6.85,4.2,-1,-1,-1,-1,-1,19.3
45000036,45,3.95,5.5,-1,-1,-1,3.55,4.85,-1,-1,-1,-1,-1,-1,17.85
45000037,45,3.45,6.25,-1,-1,-1,-1,5.25,7,-1,-1,-1,-1,-1,21.95
45000038,45,3.5,6,3.75,-1,-1,-1,4.5,-1,-1,-1,-1,-1,-1,17.75
45000039,45,5,6.5,-1,6.25,-1,4.75,-1,-1,-1,-1,-1,-1,-1,22.5
45000040,45,2.5,3.5,-1,-1,-1,-1,4.25,3.6,-1,-1,-1,-1,-1,13.85
45000041,45,2.85,5.75,-1,-1,-1,-1,4.85,-1,-1,-1,-1,-1,7.25,20.7
45000042,45,2.25,5.5,-1,5.25,4.75,-1,-1,-1,-1,-1,-1,-1,-1,17.75
45000043,45,3.55,5.75,-1,-1,-1,-1,8,6.1,-1,-1,-1,-1,-1,23.4
45000044,45,3.35,5,-1,-1,-1,-1,-1,4.6,-1,-1,-1,-1,8,20.95
45000045,45,4.5,8,-1,-1,-1,-1,8.75,9.25,-1,-1,-1,-1,-1,30.5
45000046,45,3.75,6,5.75,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,22.5
45000047,45,3.35,6,-1,-1,-1,2.95,4.1,-1,-1,-1,-1,-1,-1,16.4
45000048,45,3.45,6,-1,-1,-1,-1,4.1,3.25,-1,-1,-1,-1,-1,16.8
45000049,45,4.5,6.5,-1,-1,-1,-1,6.5,-1,-1,7.5,-1,-1,-1,25
45000050,45,4.5,7,-1,-1,-1,-1,7.35,-1,-1,-1,-1,-1,9.25,28.1
