SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
43000001,43,3.6,6.25,-1,-1,-1,-1,7.5,6.85,-1,-1,-1,-1,-1,24.2
43000002,43,5.25,8,4.5,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.5
43000003,43,5.1,5,-1,8.5,6.5,-1,-1,-1,-1,-1,-1,-1,-1,25.1
43000004,43,3.1,7,-1,-1,-1,-1,6.85,8,-1,-1,-1,-1,-1,24.95
43000005,43,5,7,4.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.25,24.5
43000006,43,6.75,6.75,5,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,27.5
43000007,43,5.5,6.5,5.5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.5
43000008,43,5.75,8,-1,7.5,5.75,-1,-1,-1,-1,-1,-1,-1,-1,27
43000009,43,4.85,7.25,-1,7.5,4.85,-1,-1,-1,-1,-1,-1,-1,-1,24.45
43000010,43,5,4.5,-1,6.5,4.75,-1,-1,-1,-1,-1,-1,-1,-1,20.75
43000011,43,7,8.25,-1,9,8.25,-1,-1,-1,-1,-1,-1,-1,-1,32.5
43000012,43,6.5,8.75,9.75,8.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.75
43000013,43,6,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,28
43000014,43,5.5,6.75,-1,-1,-1,-1,6.25,6.85,-1,-1,-1,-1,-1,25.35
43000015,43,5.5,7.25,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,25.25
43000016,43,6.25,8.75,5.5,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,27
43000017,43,5.25,6.75,-1,7.85,4.35,-1,-1,-1,-1,-1,-1,-1,-1,24.2
43000018,43,1.7,7.5,2.5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.7
43000019,43,6.5,5.5,-1,6,5,-1,-1,-1,-1,-1,-1,-1,-1,23
43000020,43,2.85,6.75,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,20.1
43000021,43,2.85,7.75,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.25,22.35
43000022,43,4.85,8,-1,-1,-1,-1,7.75,10,-1,-1,-1,-1,-1,30.6
43000023,43,5.6,8,-1,8.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,29.6
43000024,43,3.5,7.5,-1,-1,-1,-1,7.5,7.5,-1,-1,-1,-1,-1,26
43000025,43,4.2,7.25,3.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.75,22.95
43000026,43,5.25,6.5,-1,8.25,5.35,-1,-1,-1,-1,-1,-1,-1,-1,25.35
43000027,43,3.35,7.25,4.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.75,22.1
43000028,43,5,7.5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,26.5
43000029,43,5.85,8.75,4.5,-1,-1,-1,-1,8.75,-1,-1,-1,-1,-1,27.85
43000030,43,5,5.25,-1,9,4.75,-1,-1,-1,-1,-1,-1,-1,-1,24
43000031,43,3.2,7.5,-1,-1,-1,-1,8.75,9,-1,-1,-1,-1,-1,28.45
43000032,43,4.5,8,4.5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
43000033,43,5,7.5,-1,-1,-1,-1,-1,9.5,-1,-1,-1,-1,8.25,30.25
43000034,43,3,6.5,-1,-1,-1,-1,5.1,7.25,-1,-1,-1,-1,-1,21.85
43000035,43,4.75,7.5,-1,-1,-1,-1,8.5,9.25,-1,-1,-1,-1,-1,30
43000036,43,7.5,8,4.75,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,28
43000037,43,3.7,8.5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.75,23.95
43000038,43,6.25,7,8,6.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.6
43000039,43,3.5,9,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,29.75
43000040,43,5.25,9,5.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.75,27.75
43000041,43,4.75,6.25,6,4.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.1
43000042,43,5.75,8.5,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.25
43000043,43,6.75,8.25,4,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.5
43000044,43,5.5,7.5,-1,6.5,6.5,-1,-1,-1,-1,-1,-1,-1,-1,26
43000045,43,4.85,8,-1,-1,-1,-1,7,7.5,-1,-1,-1,-1,-1,27.35
43000046,43,4,8.25,3.25,4.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.25
43000047,43,6.5,5.5,-1,7.75,6.75,-1,-1,-1,-1,-1,-1,-1,-1,26.5
43000048,43,2.45,5.25,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,17.7
43000049,43,6,7.75,4.25,6.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.6
43000050,43,5.25,4.5,-1,7.5,3.75,-1,-1,-1,-1,-1,-1,-1,-1,21
43000051,43,2.6,6.5,-1,-1,-1,-1,-1,5.5,-1,-1,-1,-1,8,22.6
43000052,43,5.5,7.75,3.25,-1,-1,-1,7.25,-1,-1,-1,-1,-1,-1,23.75
43000053,43,7.25,7,-1,-1,5.25,7.6,-1,-1,-1,-1,-1,-1,-1,27.1
43000054,43,6.5,7.75,-1,-1,5,4.25,-1,-1,-1,-1,-1,-1,-1,23.5
43000055,43,4.35,8,-1,-1,-1,-1,8,9.5,-1,-1,-1,-1,-1,29.85
43000056,43,3.6,7.75,-1,-1,-1,-1,4.7,-1,-1,-1,-1,-1,5,21.05
43000057,43,4.5,6.5,-1,-1,-1,-1,7.25,8.5,-1,-1,-1,-1,-1,26.75
43000058,43,2.7,6.5,-1,5.75,3.6,-1,-1,-1,-1,-1,-1,-1,-1,18.55
43000059,43,2,3.5,-1,-1,-1,-1,5.35,4.35,-1,-1,-1,-1,-1,15.2
43000060,43,3.5,7.5,-1,-1,-1,-1,8,8.75,-1,-1,-1,-1,-1,27.75
43000061,43,7,6.75,-1,7.5,6,-1,-1,-1,-1,-1,-1,-1,-1,27.25
43000062,43,5.85,7.75,4,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.85
43000063,43,5.5,5,-1,-1,-1,-1,-1,7.5,-1,-1,-1,-1,7.5,25.5
43000064,43,3.25,7,3.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,21.5
43000065,43,2.25,4,-1,5.75,3.6,-1,-1,-1,-1,-1,-1,-1,-1,15.6
43000066,43,2.75,6.75,-1,-1,-1,-1,6.25,6,-1,-1,-1,-1,-1,21.75
43000067,43,4.6,7,4.25,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.35
43000068,43,4.85,6.5,-1,6.25,4.75,-1,-1,-1,-1,-1,-1,-1,-1,22.35
43000069,43,4.25,6,5.5,6.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.45
43000070,43,5,7.5,-1,-1,-1,-1,6.6,-1,-1,-1,-1,-1,9,28.1
43000071,43,2.85,7.25,-1,5.85,-1,-1,-1,-1,-1,-1,-1,-1,8.5,24.45
43000072,43,5.75,7.5,3.25,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,23
43000073,43,4.5,7,-1,-1,-1,-1,8.35,7.25,-1,-1,-1,-1,-1,27.1
43000074,43,5.75,5,-1,-1,5,7.75,-1,-1,-1,-1,-1,-1,-1,23.5
43000075,43,5,7.25,3.5,-1,-1,-1,-1,7.75,-1,-1,-1,-1,-1,23.5
43000076,43,4.6,7.25,5.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.5,27.1
43000077,43,6.5,6.5,-1,9,8.25,-1,-1,-1,-1,-1,-1,-1,-1,30.25
43000078,43,4.5,7.5,-1,5.6,-1,-1,9,-1,-1,-1,-1,-1,-1,26.6
43000079,43,3.5,6.75,-1,-1,3.2,-1,5,-1,-1,-1,-1,-1,-1,18.45
43000080,43,4.35,6,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.35
43000081,43,4.5,6.25,3.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,21.5
43000082,43,5.75,8.25,4,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,26.5
43000083,43,5.25,8.75,5.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.5,29.25
43000084,43,4.1,8.25,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,25.85
43000085,43,2.5,5.25,2,-1,-1,4.75,-1,-1,-1,-1,-1,-1,-1,14.5
43000086,43,2.95,4.75,-1,-1,-1,-1,2.35,3.75,-1,-1,-1,-1,-1,13.8
43000087,43,5.25,7,4,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.5
43000088,43,6.5,8,4.25,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
43000089,43,5.5,7.75,3.75,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,24
43000090,43,7,4.75,5,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
43000091,43,1.85,5.75,-1,-1,-1,-1,6,4.1,-1,-1,-1,-1,-1,17.7
43000092,43,8,7,-1,9.25,9,-1,-1,-1,-1,-1,-1,-1,-1,33.25
43000093,43,5,6.5,-1,-1,-1,-1,-1,5.25,-1,-1,-1,-1,6.75,23.5
