SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
16000001,16,7,7.25,5.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.25
16000002,16,5.35,6.75,8.5,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.85
16000003,16,10,5.75,9.5,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,34.25
16000004,16,6.25,7.25,9.75,-1,-1,-1,8.25,-1,-1,-1,-1,-1,-1,31.5
16000005,16,5.75,8.5,-1,-1,-1,-1,9.5,10,-1,-1,-1,-1,-1,33.75
16000006,16,8,7.5,7.75,-1,-1,-1,-1,-1,-1,8.5,-1,-1,-1,31.75
16000007,16,8.5,7.25,-1,8.25,8,-1,-1,-1,-1,-1,-1,-1,-1,32
16000008,16,6.1,9,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.75,31.35
16000009,16,8,8.75,8.25,-1,-1,-1,-1,9.75,-1,-1,-1,-1,-1,34.75
16000010,16,7,6.25,7.5,6.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.35
16000011,16,5.5,7.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.25,26.75
16000012,16,5.35,8.5,6,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,28.35
16000013,16,8,8.5,-1,-1,-1,-1,9.5,10,-1,-1,-1,-1,-1,36
16000014,16,9.5,7.75,-1,10,9.75,-1,-1,-1,-1,-1,-1,-1,-1,37
16000015,16,9,9,-1,-1,9.75,9.75,-1,-1,-1,-1,-1,-1,-1,37.5
16000016,16,8,8.5,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.25,34.25
16000017,16,7,8.5,8,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,32
16000018,16,5.6,9.5,6.25,-1,-1,-1,9.25,-1,-1,-1,-1,-1,-1,30.6
16000019,16,8.5,8,8.5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,35
16000020,16,6.5,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,23.75
16000021,16,7,7.5,-1,-1,8.5,5.85,-1,-1,-1,-1,-1,-1,-1,28.85
16000022,16,6.75,8.25,-1,-1,-1,-1,9.5,9.5,-1,-1,-1,-1,-1,34
16000023,16,8.5,8,-1,-1,9.25,9,-1,-1,-1,-1,-1,-1,-1,34.75
16000024,16,9.25,7.5,-1,8.75,8.5,-1,-1,-1,-1,-1,-1,-1,-1,34
16000025,16,8,9,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.75,34.25
16000026,16,6.25,8.5,-1,-1,7.75,7.25,-1,-1,-1,-1,-1,-1,-1,29.75
16000027,16,6.75,8.75,7.75,-1,-1,-1,7.75,-1,-1,-1,-1,-1,-1,31
16000028,16,8.5,8.75,7.75,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.25
16000029,16,7.5,8.5,8,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,32
16000030,16,7.25,8.75,-1,-1,-1,-1,10,9.5,-1,-1,-1,-1,-1,35.5
16000031,16,5.5,8.25,-1,-1,-1,-1,9,9.75,-1,-1,-1,-1,-1,32.5
16000032,16,6.5,8.75,-1,-1,-1,-1,9.75,10,-1,-1,-1,-1,-1,35
16000033,16,7,9,6.25,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,31.25
16000034,16,8.25,8.75,8,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,35
16000035,16,8.5,8,-1,-1,7.75,9,-1,-1,-1,-1,-1,-1,-1,33.25
16000036,16,8.5,9.25,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.5,33.5
16000037,16,5.75,9.25,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,30.75
16000038,16,6,8.25,6.25,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,30.5
16000039,16,8.5,8.75,8.25,-1,-1,-1,9.75,-1,-1,-1,-1,-1,-1,35.25
16000040,16,9.5,8.5,-1,-1,10,8.5,-1,-1,-1,-1,-1,-1,-1,36.5
16000041,16,5.6,8.5,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,9.25,33.35
16000043,16,7.5,8.75,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.75,33.75
16000044,16,6.25,7.75,6.5,-1,-1,-1,-1,9.75,-1,-1,-1,-1,-1,30.25
16000045,16,5.5,9,6.5,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,29
