SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
53000001,53,5,6,-1,-1,3.25,-1,3.5,-1,-1,-1,-1,-1,-1,17.75
53000002,53,2.75,7.75,3.5,-1,-1,-1,-1,5.1,-1,-1,-1,-1,-1,19.1
53000003,53,5.5,7.25,-1,7,-1,-1,-1,-1,-1,6.75,-1,-1,-1,26.5
53000004,53,2.6,6.5,3,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.7
53000005,53,3.75,7.5,-1,-1,-1,-1,7.5,9,-1,-1,-1,-1,-1,27.75
53000006,53,5.5,7,5.5,-1,5.1,-1,-1,-1,-1,-1,-1,-1,-1,23.1
53000007,53,3.75,7.5,6,-1,-1,-1,-1,9.25,-1,-1,-1,-1,-1,26.5
53000008,53,4.75,7.08,-1,-1,-1,-1,7.25,5.6,-1,-1,-1,-1,-1,24.68
53000009,53,5.75,6.5,4,-1,-1,-1,-1,6.75,-1,-1,-1,-1,-1,23
53000010,53,6,6,6.25,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
53000011,53,4.85,5,-1,8.25,6.5,-1,-1,-1,-1,-1,-1,-1,-1,24.6
53000012,53,4.25,7.75,5.25,5.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.35
53000013,53,3.35,7,-1,-1,-1,-1,5.75,9.25,-1,-1,-1,-1,-1,25.35
53000014,53,5.1,8,-1,-1,-1,-1,7.25,9.25,-1,-1,-1,-1,-1,29.6
53000015,53,5.25,7.25,4.25,-1,4.85,-1,-1,-1,-1,-1,-1,-1,-1,21.6
53000016,53,4,7.75,-1,6.25,5,-1,-1,-1,-1,-1,-1,-1,-1,23
53000017,53,4.5,7.75,-1,-1,-1,-1,8.75,9.5,-1,-1,-1,-1,-1,30.5
53000018,53,4.75,7,-1,5.5,-1,-1,4.6,-1,-1,-1,-1,-1,-1,21.85
53000019,53,4.1,7.5,4.25,-1,-1,-1,-1,6.1,-1,-1,-1,-1,-1,21.95
53000020,53,5.5,8.5,-1,8,7.25,-1,-1,-1,-1,-1,-1,-1,-1,29.25
53000021,53,4.5,8.25,-1,-1,-1,-1,8,8.25,-1,-1,-1,-1,-1,29
53000022,53,5.25,8.75,6.25,-1,-1,-1,-1,8.25,-1,-1,-1,-1,-1,28.5
53000023,53,5.5,8.25,7,-1,-1,-1,-1,7.5,-1,-1,-1,-1,-1,28.25
53000024,53,2.45,6.75,-1,-1,-1,-1,6.1,6.75,-1,-1,-1,-1,-1,22.05
53000025,53,4.75,8,4.5,-1,-1,-1,7.6,-1,-1,-1,-1,-1,-1,24.85
53000026,53,4.5,7.25,-1,-1,-1,-1,9.25,9,-1,-1,-1,-1,-1,30
53000027,53,5.35,8.5,-1,7.75,-1,-1,9.5,-1,-1,-1,-1,-1,-1,31.1
53000028,53,2,5.5,-1,-1,-1,-1,4.5,5.25,-1,-1,-1,-1,-1,17.25
53000029,53,3.45,7.75,5,-1,-1,-1,-1,7.25,-1,-1,-1,-1,-1,23.45
53000030,53,2.85,7.25,-1,-1,-1,-1,5.75,4.85,-1,-1,-1,-1,-1,20.7
53000031,53,6.35,8.5,6.5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.35
53000032,53,5.5,7.5,4.5,5.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.75
53000033,53,5.1,7.75,6.5,-1,-1,-1,-1,8.75,-1,-1,-1,-1,-1,28.1
53000034,53,4.25,7,-1,6.85,5.1,-1,-1,-1,-1,-1,-1,-1,-1,23.2
53000035,53,5.5,6.5,4.75,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.5
53000036,53,3.25,7.25,-1,-1,-1,-1,8.5,8.75,-1,-1,-1,-1,-1,27.75
53000037,53,7,6,-1,8.75,8,-1,-1,-1,-1,-1,-1,-1,-1,29.75
53000038,53,5.35,8.75,-1,8.25,6.25,-1,-1,-1,-1,-1,-1,-1,-1,28.6
53000039,53,4.25,6,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.25
53000040,53,1.95,5.75,5.25,-1,-1,-1,6.75,-1,-1,-1,-1,-1,-1,19.7
