SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
05000001,5,-1,7.5,-1,-1,-1,-1,7.5,7.5,-1,-1,-1,-1,-1,22.5
05000002,5,4.85,9,4.75,-1,-1,-1,-1,6.5,-1,-1,-1,-1,-1,25.1
05000003,5,5.35,7.25,8,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,26.6
05000004,5,6.85,7.5,7.25,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.35
05000005,5,5,9,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.75,31.25
05000006,5,5.25,9,4.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,25.5
05000007,5,5.75,9,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,28.75
05000008,5,4.25,8,-1,-1,-1,-1,9,7.5,-1,-1,-1,-1,-1,28.75
05000009,5,8,5.75,8,-1,-1,-1,-1,-1,-1,8.75,-1,-1,-1,30.5
05000010,5,7.5,8.75,-1,9.5,9.5,-1,-1,-1,-1,-1,-1,-1,-1,35.25
05000011,5,7,8.75,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.5,31.75
05000012,5,3.35,8.5,6,-1,-1,6.75,-1,-1,-1,-1,-1,-1,-1,24.6
05000013,5,5.75,8.25,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.25,29.5
05000014,5,4.75,8.5,3.25,5.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
05000015,5,4.5,7,2.75,-1,-1,-1,5.25,-1,-1,-1,-1,-1,-1,19.5
05000016,5,4.5,8.25,-1,-1,6.85,7.5,-1,-1,-1,-1,-1,-1,-1,27.1
05000017,5,5.5,9,4,5.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.6
05000018,5,3.25,9.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,9.25,29.25
05000019,5,3.25,7.5,3,-1,-1,-1,4.75,-1,-1,-1,-1,-1,-1,18.5
05000020,5,4.25,9,-1,-1,-1,-1,8.75,7.75,-1,-1,-1,-1,-1,29.75
05000021,5,6.75,9,6.75,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.5
05000022,5,3.85,8.75,-1,-1,-1,-1,9.25,9.75,-1,-1,-1,-1,-1,31.6
05000023,5,5.75,8.25,6.75,-1,-1,-1,7.5,-1,-1,-1,-1,-1,-1,28.25
05000024,5,5.1,8.75,-1,-1,-1,-1,8.75,9.75,-1,-1,-1,-1,-1,32.35
05000025,5,5,7.5,4.5,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,24
05000026,5,3.85,8.5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,24.35
05000027,5,7.5,8.75,5.5,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.25
05000028,5,4.5,6.75,5.75,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.25
05000029,5,5.5,6.25,5.5,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
05000030,5,6,8.25,6.5,-1,-1,-1,8.25,-1,-1,-1,-1,-1,-1,29
05000031,5,9,7.75,6,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,31
05000032,5,7.75,8.5,7.25,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,32
05000033,5,6,7.25,-1,-1,6.75,6.5,-1,-1,-1,-1,-1,-1,-1,26.5
05000034,5,3.75,7.25,6.25,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.5
05000035,5,4.6,8.5,6.25,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.1
