SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
14000001,14,4.5,4,6,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.75
14000002,14,5,6.25,5,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,23
14000003,14,3.5,6.25,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,7.25,24
14000004,14,5,8.5,-1,-1,-1,-1,9.25,9.75,-1,-1,-1,-1,-1,32.5
14000005,14,4.25,6.75,4.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.25,23
14000006,14,4.25,7,4.25,4.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.6
14000007,14,7.5,6.25,6.5,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,27
14000008,14,5,5.25,8.25,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,24.5
14000009,14,4,7,5.25,-1,-1,-1,-1,6.85,-1,-1,-1,-1,-1,23.1
14000010,14,3.75,3,-1,-1,3.35,5.1,-1,-1,-1,-1,-1,-1,-1,15.2
14000011,14,5,7.5,-1,-1,-1,-1,7.25,8.25,-1,-1,-1,-1,-1,28
14000012,14,4.2,5.5,-1,-1,-1,-1,6.85,5.75,-1,-1,-1,-1,-1,22.3
14000013,14,6.25,7.25,5,-1,-1,-1,-1,9.5,-1,-1,-1,-1,-1,28
14000014,14,5,7.5,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.75,27
14000015,14,3.45,5.5,-1,-1,-1,-1,-1,5.75,-1,-1,-1,-1,9,23.7
14000016,14,3.35,6.75,-1,-1,-1,-1,8.25,8.75,-1,-1,-1,-1,-1,27.1
14000017,14,4.1,5.5,-1,6.25,-1,-1,5,-1,-1,-1,-1,-1,-1,20.85
14000018,14,5.5,6.25,3.75,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.75
14000019,14,4.5,5.75,-1,-1,-1,-1,-1,7.75,-1,-1,-1,-1,8.5,26.5
14000020,14,3.1,5.5,-1,-1,-1,-1,7.25,8.5,-1,-1,-1,-1,-1,24.35
14000021,14,4.35,5.75,4.25,4.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.45
14000022,14,2.75,5.25,3.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.5,18.75
14000023,14,4.75,7.25,-1,-1,-1,-1,9.25,9,-1,-1,-1,-1,-1,30.25
14000024,14,2.75,5,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7.75,21.5
14000025,14,4.75,5.25,-1,7.5,4.2,-1,-1,-1,-1,-1,-1,-1,-1,21.7
14000026,14,4.25,6,4.25,-1,-1,-1,6.25,-1,-1,-1,-1,-1,-1,20.75
14000027,14,3.1,4.75,-1,4.85,-1,-1,4,-1,-1,-1,-1,-1,-1,16.7
14000028,14,5.1,7,-1,-1,-1,-1,8.75,10,-1,-1,-1,-1,-1,30.85
14000029,14,5.75,7.5,5.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.75,25.25
14000030,14,3.5,6.5,-1,-1,-1,-1,-1,7.5,-1,-1,-1,-1,8.5,26
14000031,14,4.6,7.75,-1,-1,-1,-1,7.25,8.75,-1,-1,-1,-1,-1,28.35
14000032,14,3.75,5.5,-1,-1,-1,-1,6.75,8.75,-1,-1,-1,-1,-1,24.75
14000033,14,3.25,5.5,-1,-1,-1,-1,5.5,4.85,-1,-1,-1,-1,-1,19.1
14000034,14,4.5,7.25,7.5,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,26.25
14000035,14,3.25,4.25,-1,-1,2.35,3.75,-1,-1,-1,-1,-1,-1,-1,13.6
14000036,14,3.75,5.25,4.75,-1,-1,-1,5.1,-1,-1,-1,-1,-1,-1,18.85
14000037,14,3.2,6.5,-1,-1,-1,-1,6.25,6.35,-1,-1,-1,-1,-1,22.3
14000038,14,2.6,4.75,-1,4.25,-1,-1,4.45,-1,-1,-1,-1,-1,-1,16.05
14000039,14,4,6,3.5,-1,-1,-1,-1,6.25,-1,-1,-1,-1,-1,19.75
14000040,14,3.35,7,-1,-1,-1,-1,8,8.75,-1,-1,-1,-1,-1,27.1
14000041,14,4.5,7.75,-1,-1,-1,-1,9.75,9.5,-1,-1,-1,-1,-1,31.5
14000042,14,4.25,7.5,-1,-1,-1,-1,-1,6.75,-1,-1,-1,-1,6.5,25
