SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
52000001,52,9.5,7.5,6.5,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.75
52000002,52,7.75,8.75,8.75,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.5
52000003,52,7.25,8,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.75,32.5
52000004,52,8,6.75,-1,9.25,8.25,-1,-1,-1,-1,-1,-1,-1,-1,32.25
52000005,52,7.25,6.75,8.25,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.5
52000006,52,6.25,7.75,3.5,-1,5.25,-1,-1,-1,-1,-1,-1,-1,-1,22.75
52000007,52,7.25,8.25,5.75,-1,8.75,-1,-1,-1,-1,-1,-1,-1,-1,30
52000008,52,9,7.5,9.25,9.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,35
52000009,52,5,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,31
52000010,52,5.75,7.5,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.25
52000011,52,9,6.75,8.25,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,32
52000012,52,6.6,8.75,6.5,-1,-1,-1,9.75,-1,-1,-1,-1,-1,-1,31.6
52000013,52,1.5,6.75,-1,-1,-1,-1,-1,4.5,-1,-1,-1,-1,7.5,20.25
52000014,52,5.75,7.5,5.5,5.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.1
52000015,52,3.75,7.5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.75,24
52000016,52,7,7,7.25,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.75
52000017,52,9.5,7,-1,-1,9.25,8.75,-1,-1,-1,-1,-1,-1,-1,34.5
52000018,52,5.75,7.75,-1,-1,-1,-1,-1,7.1,-1,-1,-1,-1,8.25,28.85
52000019,52,8,7.5,9,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.75
52000020,52,9,7.75,9.5,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,34.5
52000021,52,5.75,8.25,7.25,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,26.75
52000022,52,6.5,9,8,-1,-1,-1,9.5,-1,-1,-1,-1,-1,-1,33
52000023,52,9,9,-1,8.25,9.5,-1,-1,-1,-1,-1,-1,-1,-1,35.75
52000024,52,4.75,7.25,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,8.25,25.75
52000025,52,4.85,7.5,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.5,28.6
52000026,52,8.5,7.75,6.5,9.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,32
52000027,52,4.75,5.25,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.75,21.75
52000028,52,8,8,-1,-1,8.75,7.75,-1,-1,-1,-1,-1,-1,-1,32.5
52000029,52,1.85,7.5,1.75,-1,4.5,-1,-1,-1,-1,-1,-1,-1,-1,15.6
52000030,52,4.85,7.25,3.5,5.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.2
52000031,52,6.75,7.75,-1,-1,5.75,7.75,-1,-1,-1,-1,-1,-1,-1,28
52000032,52,6.75,8.25,8.75,-1,-1,-1,-1,9.5,-1,-1,-1,-1,-1,33.25
52000033,52,9.5,7.25,8.25,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,34
52000034,52,4.6,8.25,7.5,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,28.85
52000035,52,8,8,-1,-1,9.5,8.75,-1,-1,-1,-1,-1,-1,-1,34.25
52000036,52,7.5,9,6.75,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,31.25
52000037,52,7.25,7.75,8,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,32
52000038,52,6,8,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.75,30.25
