SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
37000001,37,8.5,7.25,-1,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.25
37000002,37,8.5,8,-1,-1,9,8,-1,-1,-1,-1,-1,-1,-1,33.5
37000003,37,1.6,2,-1,-1,-1,-1,4,4.6,-1,-1,-1,-1,-1,12.2
37000005,37,4.6,7.75,5.5,-1,6.35,-1,-1,-1,-1,-1,-1,-1,-1,24.2
37000006,37,7,8,-1,-1,-1,-1,8.25,10,-1,-1,-1,-1,-1,33.25
37000007,37,8,8.75,-1,8.5,8,-1,-1,-1,-1,-1,-1,-1,-1,33.25
37000008,37,8.25,8.5,7,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.25
37000009,37,6.75,8.5,-1,-1,8,8.25,-1,-1,-1,-1,-1,-1,-1,31.5
37000010,37,8,8,6.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,30
37000011,37,7.5,7.25,8.5,-1,8.75,-1,-1,-1,-1,-1,-1,-1,-1,32
37000012,37,5.5,8,8.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.25
37000013,37,5,7.25,7.75,-1,4.5,-1,-1,-1,-1,-1,-1,-1,-1,24.5
37000014,37,8.75,7,8.25,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.5
37000015,37,8.5,7.5,6,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.5
37000016,37,6.5,8.25,6,-1,-1,-1,7.75,-1,-1,-1,-1,-1,-1,28.5
37000017,37,8.5,7.5,6.75,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.25
37000018,37,6,6.5,7.5,5.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.75
37000019,37,7.5,8.25,-1,9.5,8.75,-1,-1,-1,-1,-1,-1,-1,-1,34
37000020,37,8,6.25,-1,-1,9.5,8.25,-1,-1,-1,-1,-1,-1,-1,32
37000021,37,8,7.75,5.75,9.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.75
37000022,37,2.85,4.5,-1,-1,-1,-1,5.5,7,-1,-1,-1,-1,-1,19.85
37000023,37,8.25,7,8,-1,-1,-1,-1,-1,-1,7.75,-1,-1,-1,31
37000024,37,3.75,4.25,-1,-1,-1,-1,6,6.25,-1,-1,-1,-1,-1,20.25
37000025,37,8,7.5,6.75,8.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,31
37000026,37,8.5,7.75,9,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.75
37000027,37,3.85,5.75,-1,-1,-1,-1,6.75,8.5,-1,-1,-1,-1,-1,24.85
37000028,37,6.5,7,8.5,-1,7.25,-1,-1,-1,-1,-1,-1,-1,-1,29.25
37000029,37,4.5,8.25,-1,-1,-1,-1,7.5,10,-1,-1,-1,-1,-1,30.25
37000030,37,7.75,8.75,7,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.75
37000031,37,9,4.75,6.75,-1,-1,-1,-1,-1,-1,6.85,-1,-1,-1,27.35
37000032,37,3.85,5,-1,-1,-1,-1,6,7,-1,-1,-1,-1,-1,21.85
37000033,37,7,7.75,-1,7.75,6.5,-1,-1,-1,-1,-1,-1,-1,-1,29
37000034,37,5.1,8,-1,7,6.5,-1,-1,-1,-1,-1,-1,-1,-1,26.6
37000035,37,1.6,4,-1,-1,-1,-1,4,4.75,-1,-1,-1,-1,-1,14.35
37000036,37,7,7.5,7,8.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.25
37000037,37,8.75,7,-1,9,9.25,-1,-1,-1,-1,-1,-1,-1,-1,34
37000038,37,7.5,8.75,5.5,7.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.85
37000039,37,6.75,6.25,6,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.25
37000040,37,4.35,8.5,-1,-1,-1,-1,9,8.75,-1,-1,-1,-1,-1,30.6
37000041,37,5.25,8,-1,-1,-1,-1,6,8.25,-1,-1,-1,-1,-1,27.5
37000042,37,9,7.75,7,9.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,33
37000043,37,6.75,7.5,8.75,-1,7.35,-1,-1,-1,-1,-1,-1,-1,-1,30.35
37000044,37,8,8.5,-1,8.75,9,-1,-1,-1,-1,-1,-1,-1,-1,34.25
37000045,37,3.25,2.5,-1,-1,-1,-1,4.5,5.6,-1,-1,-1,-1,-1,15.85
