SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
19000001,19,9,6,-1,10,8.75,-1,-1,-1,-1,-1,-1,-1,-1,33.75
19000002,19,1.95,5.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.25,20.95
19000003,19,5,6.75,-1,-1,-1,-1,-1,5.35,-1,-1,-1,-1,6.75,23.85
19000004,19,8.5,5.5,6,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.25
19000005,19,4.5,7,3.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.1,22.85
19000006,19,5.1,8.5,7.25,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,29.85
19000007,19,4.5,8.25,5.75,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,26.5
19000008,19,6,8.25,6.75,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,29.5
19000009,19,7.5,8.25,5.75,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.75
19000010,19,6.5,7,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.5,29.25
19000011,19,5.25,6.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.1,23.35
19000012,19,8.5,5.5,-1,9,5.75,-1,-1,-1,-1,-1,-1,-1,-1,28.75
19000013,19,7,8.5,8.25,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,30.75
19000014,19,6.85,8,4.5,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.6
19000015,19,7.75,7.75,5.25,9.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,30
19000017,19,6.35,7.75,2.25,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.95
19000018,19,4.25,7.5,7,-1,-1,-1,-1,8.75,-1,-1,-1,-1,-1,27.5
19000019,19,5,4.75,-1,7.5,7,-1,-1,-1,-1,-1,-1,-1,-1,24.25
