SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
12000001,12,5.5,8,-1,-1,-1,5.1,8.75,-1,-1,-1,-1,-1,-1,27.35
12000002,12,3.1,7,-1,-1,-1,-1,-1,5.75,-1,-1,-1,-1,6.5,22.35
12000003,12,3.5,7,4.5,-1,-1,-1,-1,8.75,-1,-1,-1,-1,-1,23.75
12000004,12,1.6,1.5,-1,-1,-1,-1,3.6,6,-1,-1,-1,-1,-1,12.7
12000005,12,3.1,6.75,-1,-1,-1,-1,6.45,6.95,-1,-1,-1,-1,-1,23.25
12000006,12,3.25,4.25,-1,-1,-1,-1,4.35,4.75,-1,-1,-1,-1,-1,16.6
12000007,12,1.7,5,-1,-1,-1,-1,4.85,4.75,-1,-1,-1,-1,-1,16.3
12000008,12,3.85,7,-1,-1,-1,-1,8.5,-1,-1,-1,-1,-1,9.25,28.6
12000009,12,1.6,6,-1,-1,-1,-1,6.75,4.75,-1,-1,-1,-1,-1,19.1
12000010,12,2.85,6.75,-1,-1,-1,-1,4,6,-1,-1,-1,-1,-1,19.6
12000011,12,7.25,6,-1,7.25,3.6,-1,-1,-1,-1,-1,-1,-1,-1,24.1
12000012,12,3.6,5.25,-1,-1,-1,-1,5.25,6.25,-1,-1,-1,-1,-1,20.35
12000013,12,2.1,1.25,-1,-1,-1,-1,6.25,6,-1,-1,-1,-1,-1,15.6
12000014,12,3.75,6.25,-1,-1,-1,-1,7.5,5.45,-1,-1,-1,-1,-1,22.95
12000015,12,5.6,8,5.25,-1,-1,3.85,-1,-1,-1,-1,-1,-1,-1,22.7
12000016,12,4,5.75,-1,-1,-1,-1,4,5.85,-1,-1,-1,-1,-1,19.6
12000017,12,2.85,7,-1,-1,-1,-1,7,5.75,-1,-1,-1,-1,-1,22.6
12000018,12,7,7,5.75,9.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,29
12000019,12,2.25,4.75,-1,-1,-1,-1,4.75,3.1,-1,-1,-1,-1,-1,14.85
12000020,12,2.1,5,-1,-1,-1,-1,5.75,3.35,-1,-1,-1,-1,-1,16.2
12000021,12,2.1,4,-1,-1,-1,-1,4.25,5.5,-1,-1,-1,-1,-1,15.85
12000022,12,2.85,4.5,-1,-1,-1,-1,4.35,4,-1,-1,-1,-1,-1,15.7
12000023,12,3.85,4,-1,-1,-1,-1,3.95,5.85,-1,-1,-1,-1,-1,17.65
12000024,12,5.85,7.25,5.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,28.6
12000025,12,7,7.5,-1,7,6.5,-1,-1,-1,-1,-1,-1,-1,-1,28
12000026,12,6,5.75,-1,7.75,6,-1,-1,-1,-1,-1,-1,-1,-1,25.5
12000027,12,4.75,9,8.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.75,30.25
12000028,12,3.1,5,-1,-1,-1,-1,5.1,6.85,-1,-1,-1,-1,-1,20.05
12000029,12,3.6,6,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,8,25.6
12000030,12,6.25,7.5,-1,-1,4.25,5.5,-1,-1,-1,-1,-1,-1,-1,23.5
