SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
27000001,27,4.25,6,-1,-1,-1,-1,6.25,7.5,-1,-1,-1,-1,-1,24
27000002,27,8,6.75,-1,9.25,8.25,-1,-1,-1,-1,-1,-1,-1,-1,32.25
27000003,27,4.85,8,-1,6.25,4.1,-1,-1,-1,-1,-1,-1,-1,-1,23.2
27000004,27,4,6,-1,5.75,1.8,-1,-1,-1,-1,-1,-1,-1,-1,17.55
27000005,27,5.25,8.25,-1,-1,-1,-1,9.75,9.5,-1,-1,-1,-1,-1,32.75
27000006,27,4.5,7,-1,-1,-1,-1,7.5,7.75,-1,-1,-1,-1,-1,26.75
27000007,27,4.75,6,-1,-1,-1,-1,4.25,4.95,-1,-1,-1,-1,-1,19.95
27000008,27,4.5,7.5,-1,-1,-1,-1,9.25,10,-1,-1,-1,-1,-1,31.25
27000009,27,6,8.75,5.25,-1,-1,-1,-1,6.85,-1,-1,-1,-1,-1,26.85
27000010,27,6.25,7.25,-1,8,7.5,-1,-1,-1,-1,-1,-1,-1,-1,29
27000011,27,3,7.25,-1,-1,-1,-1,6.5,8,-1,-1,-1,-1,-1,24.75
27000012,27,3.85,7.25,-1,-1,-1,-1,-1,6.5,-1,-1,-1,-1,7.75,25.35
27000013,27,3.6,8,-1,-1,-1,-1,9.5,10,-1,-1,-1,-1,-1,31.1
27000014,27,4.1,7.75,-1,-1,-1,-1,9.5,10,-1,-1,-1,-1,-1,31.35
27000015,27,6.25,7.25,-1,7.75,4.85,-1,-1,-1,-1,-1,-1,-1,-1,26.1
27000016,27,6,7.5,-1,5.25,-1,-1,6.75,-1,-1,-1,-1,-1,-1,25.5
27000017,27,3.25,8.25,-1,-1,-1,-1,8.25,8.75,-1,-1,-1,-1,-1,28.5
27000018,27,4.75,8.75,-1,-1,-1,-1,8.5,8.25,-1,-1,-1,-1,-1,30.25
27000019,27,6.5,6.75,-1,-1,8.75,8.25,-1,-1,-1,-1,-1,-1,-1,30.25
27000020,27,3.45,8,-1,-1,-1,-1,5.35,5.85,-1,-1,-1,-1,-1,22.65
27000021,27,5.25,8.5,-1,-1,-1,-1,6.35,8,-1,-1,-1,-1,-1,28.1
27000022,27,3.75,7.5,-1,-1,-1,-1,6.5,7.25,-1,-1,-1,-1,-1,25
27000023,27,5,6.5,-1,5.1,4.85,-1,-1,-1,-1,-1,-1,-1,-1,21.45
27000024,27,4.6,6,-1,6.25,4,-1,-1,-1,-1,-1,-1,-1,-1,20.85
27000025,27,7,7,5,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.5
27000026,27,4.6,7,-1,5.6,5.25,-1,-1,-1,-1,-1,-1,-1,-1,22.45
27000027,27,3.5,7,-1,-1,-1,-1,7.5,7.25,-1,-1,-1,-1,-1,25.25
27000028,27,3.25,6.5,-1,3.25,-1,-1,4.85,-1,-1,-1,-1,-1,-1,17.85
27000029,27,8,6.25,-1,9.25,7.25,-1,-1,-1,-1,-1,-1,-1,-1,30.75
27000030,27,6.1,8,6.75,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.6
27000031,27,7.5,6,-1,8,7.25,-1,-1,-1,-1,-1,-1,-1,-1,28.75
27000032,27,3.85,7.25,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,8,25.1
27000033,27,5.5,7.5,-1,-1,7,6.85,-1,-1,-1,-1,-1,-1,-1,26.85
27000034,27,4.5,8,-1,-1,-1,-1,9.25,10,-1,-1,-1,-1,-1,31.75
27000035,27,5.6,5.75,-1,4.25,4.75,-1,-1,-1,-1,-1,-1,-1,-1,20.35
27000036,27,3.85,6.75,-1,-1,-1,-1,6.5,7.5,-1,-1,-1,-1,-1,24.6
27000037,27,3.35,6.25,-1,-1,-1,-1,8,7.85,-1,-1,-1,-1,-1,25.45
27000038,27,8,7,-1,8.75,7.5,-1,-1,-1,-1,-1,-1,-1,-1,31.25
27000039,27,5.5,8.25,-1,-1,-1,-1,9.75,9.25,-1,-1,-1,-1,-1,32.75
27000040,27,5,7,-1,-1,-1,-1,5.75,6.25,-1,-1,-1,-1,-1,24
27000041,27,3.25,7.75,-1,-1,-1,-1,9.5,10,-1,-1,-1,-1,-1,30.5
27000042,27,3.5,6.75,-1,4.35,-1,-1,3.7,-1,-1,-1,-1,-1,-1,18.3
27000043,27,4.1,7.75,-1,-1,-1,-1,8.25,8,-1,-1,-1,-1,-1,28.1
27000044,27,4.5,7,-1,-1,-1,-1,8.5,9.5,-1,-1,-1,-1,-1,29.5
27000045,27,4,6.75,-1,-1,-1,-1,7.75,8.5,-1,-1,-1,-1,-1,27
27000046,27,5,6.75,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,8,28.75
27000047,27,9,6,8,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.5
27000048,27,5.25,6.25,-1,-1,-1,-1,5,8.5,-1,-1,-1,-1,-1,25
27000049,27,9,6.5,-1,8.75,5.35,-1,-1,-1,-1,-1,-1,-1,-1,29.6
27000050,27,6.75,7.25,-1,4.5,-1,-1,6.85,-1,-1,-1,-1,-1,-1,25.35
27000051,27,3.95,5.5,-1,-1,-1,-1,8,8.75,-1,-1,-1,-1,-1,26.2
27000052,27,5.1,7.75,-1,-1,-1,-1,8.75,9.5,-1,-1,-1,-1,-1,31.1
27000053,27,3.1,7.25,-1,-1,-1,-1,7.1,7.5,-1,-1,-1,-1,-1,24.95
27000054,27,6.25,6.5,-1,5,-1,-1,7.5,-1,-1,-1,-1,-1,-1,25.25
27000055,27,7.25,7.25,-1,6.5,-1,-1,8,-1,-1,-1,-1,-1,-1,29
27000056,27,3.85,6.5,-1,6.75,5.5,-1,-1,-1,-1,-1,-1,-1,-1,22.6
27000057,27,4.75,7,-1,-1,-1,-1,6,7,-1,-1,-1,-1,-1,24.75
27000058,27,8.5,7.5,-1,-1,9.75,7.85,-1,-1,-1,-1,-1,-1,-1,33.6
27000059,27,3.6,7.5,-1,-1,-1,-1,8.25,9.5,-1,-1,-1,-1,-1,28.85
27000060,27,4.75,7,-1,-1,-1,-1,8.25,7.5,-1,-1,-1,-1,-1,27.5
27000061,27,3.5,6,-1,-1,-1,-1,9.5,9.5,-1,-1,-1,-1,-1,28.5
27000062,27,6.5,7.75,-1,7.5,4.25,-1,-1,-1,-1,-1,-1,-1,-1,26
27000063,27,3.75,7.25,-1,6.1,3.75,-1,-1,-1,-1,-1,-1,-1,-1,20.85
27000064,27,4.85,8,-1,-1,-1,-1,9.75,9.5,-1,-1,-1,-1,-1,32.1
27000065,27,7.25,6.25,-1,-1,-1,-1,8.75,9.75,-1,-1,-1,-1,-1,32
27000066,27,4.1,7.75,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,31.85
27000067,27,4.25,6.5,-1,-1,-1,-1,6.75,7.25,-1,-1,-1,-1,-1,24.75
27000068,27,5,6.5,4.25,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.75
27000069,27,4.75,7.5,-1,-1,-1,-1,9.5,9,-1,-1,-1,-1,-1,30.75
27000070,27,4.75,6.5,-1,7.75,5.2,-1,-1,-1,-1,-1,-1,-1,-1,24.2
27000071,27,2.25,6.5,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,9,23.75
27000072,27,4,7,-1,-1,-1,-1,9,8.75,-1,-1,-1,-1,-1,28.75
27000073,27,5.75,6,5.5,8.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.5
27000074,27,6.5,6.25,5,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.25
27000075,27,3.75,7.25,-1,-1,-1,-1,9,9.75,-1,-1,-1,-1,-1,29.75
27000076,27,7.75,7,-1,9,8.75,-1,-1,-1,-1,-1,-1,-1,-1,32.5
27000077,27,5.25,7.5,-1,-1,-1,-1,9.75,9.25,-1,-1,-1,-1,-1,31.75
27000078,27,3.45,7.5,-1,-1,-1,-1,8.5,8.5,-1,-1,-1,-1,-1,27.95
27000079,27,5.5,6.25,-1,8.25,5.75,-1,-1,-1,-1,-1,-1,-1,-1,25.75
27000080,27,5.75,6,-1,7.25,5,-1,-1,-1,-1,-1,-1,-1,-1,24
27000081,27,5,7,-1,-1,-1,-1,9,9.75,-1,-1,-1,-1,-1,30.75
27000082,27,6,7.25,-1,9.25,7,-1,-1,-1,-1,-1,-1,-1,-1,29.5
27000083,27,5,5.75,-1,6.75,2.6,-1,-1,-1,-1,-1,-1,-1,-1,20.1
27000084,27,4,6.5,-1,-1,-1,-1,7.75,8.75,-1,-1,-1,-1,-1,27
27000085,27,7.5,9,6,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,30.5
27000086,27,7.5,5.5,-1,8.5,6.5,-1,-1,-1,-1,-1,-1,-1,-1,28
27000087,27,3.25,6,-1,-1,-1,-1,6.6,7.25,-1,-1,-1,-1,-1,23.1
27000088,27,4.5,6.25,-1,4.1,-1,-1,5.6,-1,-1,-1,-1,-1,-1,20.45
27000089,27,5,6.25,-1,5,-1,-1,5.75,-1,-1,-1,-1,-1,-1,22
27000090,27,3.25,5.5,-1,4.75,-1,-1,5.35,-1,-1,-1,-1,-1,-1,18.85
27000091,27,4.85,7,-1,-1,-1,-1,9.25,9.25,-1,-1,-1,-1,-1,30.35
27000092,27,5.75,8,7.25,-1,-1,-1,6.5,-1,-1,-1,-1,-1,-1,27.5
27000093,27,8,6.5,7.5,9.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.75
27000094,27,5.25,7.25,-1,-1,-1,-1,8.25,7.5,-1,-1,-1,-1,-1,28.25
27000095,27,1.95,5.75,-1,2.95,-1,-1,3.1,-1,-1,-1,-1,-1,-1,13.75
27000096,27,7.75,6.75,6.75,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.75
27000097,27,3.2,6.5,-1,-1,-1,-1,7.5,7.75,-1,-1,-1,-1,-1,24.95
27000098,27,3.35,7,-1,-1,-1,-1,-1,5.85,-1,-1,-1,-1,8.25,24.45
27000099,27,7,7.5,-1,8.5,8.25,-1,-1,-1,-1,-1,-1,-1,-1,31.25
27000100,27,7.1,7,-1,9,5.75,-1,-1,-1,-1,-1,-1,-1,-1,28.85
27000101,27,7,6.75,-1,8.5,6.35,-1,-1,-1,-1,-1,-1,-1,-1,28.6
27000102,27,2.25,7.25,-1,-1,-1,-1,8,8.25,-1,-1,-1,-1,-1,25.75
27000103,27,4.25,7.75,-1,-1,-1,-1,9.25,9.25,-1,-1,-1,-1,-1,30.5
27000104,27,6.75,8,-1,-1,-1,-1,10,9.5,-1,-1,-1,-1,-1,34.25
27000105,27,5.5,6.75,-1,-1,6.25,6.75,-1,-1,-1,-1,-1,-1,-1,25.25
27000106,27,6.25,6.5,-1,8.25,6.5,-1,-1,-1,-1,-1,-1,-1,-1,27.5
27000107,27,6,6.75,-1,8,4.1,-1,-1,-1,-1,-1,-1,-1,-1,24.85
27000108,27,4,7,-1,-1,-1,-1,9.25,8.75,-1,-1,-1,-1,-1,29
27000109,27,5.25,8.25,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,33.5
27000110,27,4.25,7.5,-1,-1,-1,-1,9.5,9.75,-1,-1,-1,-1,-1,31
27000111,27,4.25,8.25,-1,-1,-1,-1,9,8.25,-1,-1,-1,-1,-1,29.75
27000112,27,7,7,-1,6.5,3.85,-1,-1,-1,-1,-1,-1,-1,-1,24.35
27000113,27,5.35,8,-1,-1,7,7,-1,-1,-1,-1,-1,-1,-1,27.35
27000114,27,4.85,6.75,-1,7.25,-1,-1,7.25,-1,-1,-1,-1,-1,-1,26.1
27000115,27,3.35,7.25,-1,-1,-1,-1,8.75,8.25,-1,-1,-1,-1,-1,27.6
27000116,27,8.5,8,-1,9.75,9.25,-1,-1,-1,-1,-1,-1,-1,-1,35.5
27000117,27,6.6,7,-1,8,5.1,-1,-1,-1,-1,-1,-1,-1,-1,26.7
27000118,27,5.25,6.5,-1,7.25,4.75,-1,-1,-1,-1,-1,-1,-1,-1,23.75
27000119,27,5,8.25,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,33.25
27000120,27,4,6.75,-1,3.85,-1,-1,4.75,-1,-1,-1,-1,-1,-1,19.35
27000121,27,5.25,7,-1,6.25,4.6,-1,-1,-1,-1,-1,-1,-1,-1,23.1
27000122,27,6,6.5,-1,7,5.75,-1,-1,-1,-1,-1,-1,-1,-1,25.25
27000123,27,4.25,7.25,-1,-1,-1,-1,6.5,7.75,-1,-1,-1,-1,-1,25.75
27000124,27,4.35,7.75,4.5,-1,-1,-1,-1,6.25,-1,-1,-1,-1,-1,22.85
27000125,27,3.5,7,-1,4.25,-1,-1,6.75,-1,-1,-1,-1,-1,-1,21.5
27000126,27,3.75,6.75,-1,-1,-1,-1,7.25,7.75,-1,-1,-1,-1,-1,25.5
27000127,27,9,7.5,8.5,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,34.5
27000128,27,5.5,7.5,3.5,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,25.5
27000129,27,5.35,8.75,5,-1,-1,-1,-1,7.5,-1,-1,-1,-1,-1,26.6
27000130,27,4.6,6.75,-1,8,7.85,-1,-1,-1,-1,-1,-1,-1,-1,27.2
27000131,27,4.5,7.5,-1,-1,-1,-1,6.35,8.25,-1,-1,-1,-1,-1,26.6
27000132,27,5.25,8,-1,-1,-1,-1,8.25,9,-1,-1,-1,-1,-1,30.5
27000133,27,8,7.25,-1,7.5,6.5,-1,-1,-1,-1,-1,-1,-1,-1,29.25
27000134,27,4.1,7.25,-1,-1,-1,-1,7.75,9.5,-1,-1,-1,-1,-1,28.6
27000135,27,4.25,6.5,3.25,-1,-1,-1,-1,6.75,-1,-1,-1,-1,-1,20.75
27000136,27,3.5,7.5,-1,-1,-1,-1,9.5,9.75,-1,-1,-1,-1,-1,30.25
27000137,27,4.25,7.25,-1,8.5,6,-1,-1,-1,-1,-1,-1,-1,-1,26
27000138,27,5.1,6.25,-1,8,5.75,-1,-1,-1,-1,-1,-1,-1,-1,25.1
27000139,27,4.5,7.5,6,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.75
27000140,27,4.85,8.5,6.25,-1,-1,-1,-1,8.75,-1,-1,-1,-1,-1,28.35
27000141,27,4.25,7,-1,-1,-1,-1,9.5,9.5,-1,-1,-1,-1,-1,30.25
27000142,27,3.7,7.75,-1,-1,-1,-1,-1,8.75,-1,-1,-1,-1,9.25,29.45
27000143,27,4.25,7,-1,-1,3.6,6.1,-1,-1,-1,-1,-1,-1,-1,20.95
27000144,27,4.75,5.75,-1,-1,-1,-1,7.75,9,-1,-1,-1,-1,-1,27.25
27000145,27,5,6,-1,-1,-1,-1,8.5,9,-1,-1,-1,-1,-1,28.5
27000146,27,9,6,7.5,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,32
27000147,27,2.85,6.5,-1,-1,-1,-1,6.35,6.35,-1,-1,-1,-1,-1,22.05
